timestamp,vehicle_id,rsu_id,x,y,z,speed,acceleration,heading_rad,road_id,rxPower_dbm,sinr_db,txPower_mw,txPowerSource,neighborCount,nearestRSU,packetsSent,packetsReceived,pdr,distance_to_rsu_m,signal_age_ms,cqi,mcs,rsrp_dbm,rsrq_db,connection_type,cbr,throughput_kbps,interference_dbm
79.3,node[10],9,8831.5222,4883.7576,1.8950,13.8226,-0.3961,-2.0722,-21160191#0,-85.3622,-5.0000,100.0000,default,3,rsu(915m),12,53,0.0180,915,22.0622,2,2,-85.3622,-102.3519,direct,0.0000,3.2000,-88.8106
79.4,node[10],9,8830.8597,4884.9662,1.8950,13.7820,-0.4060,-2.0722,-21160191#0,-81.6760,-3.5026,100.0000,default,3,rsu(915m),13,57,0.0373,915,22.0635,2,2,-81.6760,-98.6657,direct,0.0000,3.2000,-88.8106
79.5,node[10],9,8830.1953,4886.1783,1.8950,13.8226,0.4065,-2.0722,-21160191#0,-87.1060,-5.0000,100.0000,default,3,rsu(915m),14,61,0.0180,915,22.0648,2,2,-87.1060,-104.0957,direct,0.0000,3.2000,-88.8106
79.6,node[10],9,8829.5300,4887.3920,1.8950,13.8400,0.1731,-2.0722,-21160191#0,-88.2308,-5.0000,100.0000,default,3,rsu(915m),15,65,0.0180,915,22.0661,2,2,-88.2308,-105.2205,direct,0.0000,3.2000,-88.8106
79.7,node[10],9,8828.8621,4888.6104,1.8950,13.8948,0.5487,-2.0722,-21160191#0,-84.2522,-5.0000,100.0000,default,3,rsu(915m),16,69,0.0180,915,22.0674,2,2,-84.2522,-101.2419,direct,0.0000,3.2000,-88.8105
79.8,node[10],9,8828.1963,4889.8251,1.8950,13.8515,-0.4332,-2.0722,-21160191#0,-82.6185,-4.0602,100.0000,default,3,rsu(915m),17,73,0.0285,915,22.0686,2,2,-82.6185,-99.6082,direct,0.0000,3.2000,-88.8105
79.9,node[10],9,8827.5315,4891.0379,1.8950,13.8297,-0.2181,-2.0722,-21160191#0,-83.3241,-5.0000,100.0000,default,3,rsu(915m),18,77,0.0180,915,22.0699,2,2,-83.3241,-100.3138,direct,0.0000,3.2000,-88.8105
80,node[10],9,8826.8640,4892.2556,1.8950,13.8870,0.5731,-2.0722,-21160191#0,-84.0251,-5.0000,100.0000,default,3,rsu(915m),19,81,0.0180,915,22.0712,2,2,-84.0251,-101.0148,direct,0.0000,3.2000,-88.8105
80.1,node[10],9,8826.2008,4893.4654,1.8950,13.7962,-0.9082,-2.0722,-21160191#0,-93.8894,-5.0000,100.0000,default,3,rsu(915m),20,85,0.0180,915,22.0594,2,2,-93.8894,-110.8791,direct,0.0000,3.2000,-88.8105
80.2,node[10],9,8825.5356,4894.6790,1.8950,13.8390,0.4285,-2.0722,-21160191#0,-84.5966,-5.0000,100.0000,default,3,rsu(915m),21,89,0.0180,915,22.0607,2,2,-84.5966,-101.5863,direct,0.0000,3.2000,-88.8105
80.3,node[10],9,8824.8690,4895.8951,1.8950,13.8672,0.2816,-2.0722,-21160191#0,-83.1912,-4.8650,100.0000,default,3,rsu(914m),22,93,0.0192,914,22.0620,2,2,-83.1912,-100.1809,direct,0.0000,3.2000,-88.8104
80.4,node[10],9,8824.2010,4897.1138,1.8950,13.8978,0.3059,-2.0722,-21160191#0,-82.6896,-3.9813,100.0000,default,3,rsu(914m),23,97,0.0296,914,22.0632,2,2,-82.6896,-99.6793,direct,0.0000,3.2000,-88.8104
80.5,node[10],9,8823.5387,4898.3219,1.8950,13.7768,-1.2093,-2.0722,-21160191#0,-91.7829,-5.0000,100.0000,default,3,rsu(914m),24,101,0.0180,914,22.0645,2,2,-91.7829,-108.7726,direct,0.0000,3.2000,-88.8104
80.6,node[10],9,8822.8763,4899.5304,1.8950,13.7818,0.0491,-2.0722,-21160191#0,-80.2657,-2.1933,100.0000,default,3,rsu(914m),25,105,0.0694,914,22.0657,3,4,-80.2657,-97.2554,direct,0.0000,3.2000,-88.8104
80.7,node[10],9,8822.2113,4900.7436,1.8950,13.8341,0.5238,-2.0722,-21160191#0,-81.7539,-5.0000,100.0000,default,3,rsu(914m),26,109,0.0180,914,22.0669,2,2,-81.7539,-98.7436,direct,0.0000,3.2000,-88.8104
80.8,node[10],9,8821.5444,4901.9603,1.8950,13.8744,0.4026,-2.0722,-21160191#0,-92.9522,-5.0000,100.0000,default,3,rsu(914m),27,113,0.0180,914,22.0682,2,2,-92.9522,-109.9419,direct,0.0000,3.2000,-88.8104
80.9,node[10],9,8820.8820,4903.1687,1.8950,13.7806,-0.9384,-2.0722,-21160191#0,-80.7616,-2.5325,100.0000,default,3,rsu(914m),28,117,0.0592,914,22.0694,3,4,-80.7616,-97.7513,direct,0.0000,3.2000,-88.8104
81,node[10],9,8820.2181,4904.3797,1.8950,13.8097,0.2912,-2.0722,-21160191#0,-86.6460,-5.0000,100.0000,default,3,rsu(914m),29,121,0.0180,914,22.0706,2,2,-86.6460,-103.6357,direct,0.0000,3.2000,-88.8104
81.1,node[10],9,8819.5520,4905.5950,1.8950,13.8590,0.4928,-2.0722,-21160191#0,-90.4117,-5.0000,100.0000,default,3,rsu(914m),30,125,0.0180,914,22.0718,2,2,-90.4117,-107.4014,direct,0.0000,3.2000,-88.8104
81.2,node[10],9,8818.8858,4906.8102,1.8950,13.8579,-0.0108,-2.0722,-21160191#0,-81.9340,-5.0000,100.0000,default,3,rsu(914m),31,129,0.0180,914,22.0707,2,2,-81.9340,-98.9237,direct,0.0000,3.2000,-88.8104
81.3,node[10],9,8818.2206,4908.0237,1.8950,13.8380,-0.1984,-2.0722,-21160191#0,-83.0856,-5.0000,100.0000,default,3,rsu(914m),32,133,0.0180,914,22.0696,2,2,-83.0856,-100.0753,direct,0.0000,3.2000,-88.8103
81.4,node[10],9,8817.5525,4909.2426,1.8950,13.8997,0.6163,-2.0722,-21160191#0,-80.2300,-4.5562,100.0000,default,3,rsu(914m),33,137,0.0224,914,22.0685,2,2,-80.2300,-97.2197,direct,0.0000,3.2000,-88.8103
81.5,node[10],9,8816.8903,4910.4507,1.8950,13.7768,-1.2283,-2.0722,-21160191#0,-81.1152,-1.8384,100.0000,default,3,rsu(914m),34,141,0.0817,914,22.0673,3,4,-81.1152,-98.1049,direct,0.0000,3.2000,-88.8103
81.6,node[10],9,8816.2231,4911.6678,1.8950,13.8786,1.0174,-2.0722,-21160191#0,-83.7240,-5.0000,100.0000,default,3,rsu(914m),35,145,0.0180,914,22.0662,2,2,-83.7240,-100.7137,direct,0.0000,3.2000,-88.8103
81.7,node[10],9,8815.5560,4912.8848,1.8950,13.8787,0.0015,-2.0722,-21160191#0,-94.1672,-5.0000,100.0000,default,3,rsu(914m),36,149,0.0180,914,22.0650,2,2,-94.1672,-111.1569,direct,0.0000,3.2000,-88.8103
81.8,node[10],9,8814.8924,4914.0954,1.8950,13.8052,-0.7350,-2.0722,-21160191#0,-89.3912,-5.0000,100.0000,default,3,rsu(914m),37,153,0.0180,914,22.0639,2,2,-89.3912,-106.3809,direct,0.0000,3.2000,-88.8103
81.9,node[10],9,8814.2301,4915.3037,1.8950,13.7784,-0.2683,-2.0722,-21160191#0,-81.5318,-5.0000,100.0000,default,3,rsu(914m),38,157,0.0180,914,22.0627,2,2,-81.5318,-98.5215,direct,0.0000,3.2000,-88.8103
82,node[10],9,8813.5644,4916.5182,1.8950,13.8496,0.7120,-2.0722,-21160191#0,-77.8481,1.4320,100.0000,default,3,rsu(913m),39,161,0.3135,913,22.0615,5,8,-77.8481,-94.8378,direct,0.0000,3.2000,-88.8103
82.1,node[10],9,8812.8962,4917.7371,1.8950,13.9001,0.5049,-2.0722,-21160191#0,-91.9367,-5.0000,100.0000,default,3,rsu(913m),40,165,0.0180,913,22.0603,2,2,-91.9367,-108.9264,direct,0.0000,3.2000,-88.8103
82.2,node[10],9,8812.2309,4918.9507,1.8950,13.8400,-0.6010,-2.0722,-21160191#0,-90.3308,-5.0000,100.0000,default,3,rsu(913m),41,169,0.0180,913,22.0721,2,2,-90.3308,-107.3205,direct,0.0000,3.2000,-88.8103
82.3,node[10],9,8811.5627,4920.1699,1.8950,13.9028,0.6278,-2.0722,-21160191#0,-83.8289,-5.0000,100.0000,default,3,rsu(913m),42,173,0.0180,913,22.0709,2,2,-83.8289,-100.8186,direct,0.0000,3.2000,-88.8103
82.4,node[10],9,8810.8998,4921.3791,1.8950,13.7897,-1.1310,-2.0722,-21160191#0,-89.0052,-5.0000,100.0000,default,3,rsu(913m),43,177,0.0180,913,22.0697,2,2,-89.0052,-105.9949,direct,0.0000,3.2000,-88.8103
82.5,node[10],9,8810.2326,4922.5963,1.8950,13.8801,0.9039,-2.0722,-21160191#0,-87.6187,-5.0000,100.0000,default,3,rsu(913m),44,181,0.0180,913,22.0685,2,2,-87.6187,-104.6084,direct,0.0000,3.2000,-88.8103
82.6,node[10],9,8809.5681,4923.8087,1.8950,13.8251,-0.5494,-2.0722,-21160191#0,-82.2252,-4.6904,100.0000,default,3,rsu(913m),45,185,0.0209,913,22.0672,2,2,-82.2252,-99.2149,direct,0.0000,3.2000,-88.8103
82.7,node[10],9,8808.8997,4925.0279,1.8950,13.9038,0.7866,-2.0722,-21160191#0,-86.5009,-5.0000,100.0000,default,3,rsu(913m),46,189,0.0180,913,22.0660,2,2,-86.5009,-103.4906,direct,0.0000,3.2000,-88.8103
82.8,node[10],9,8808.2345,4926.2415,1.8950,13.8388,-0.6497,-2.0722,-21160191#0,-82.1945,-3.5142,100.0000,default,3,rsu(913m),47,193,0.0371,913,22.0647,2,2,-82.1945,-99.1842,direct,0.0000,3.2000,-88.8103
82.9,node[10],9,8807.5689,4927.4557,1.8950,13.8472,0.0839,-2.0722,-21160191#0,-83.7468,-4.6190,100.0000,default,3,rsu(913m),48,197,0.0217,913,22.0635,2,2,-83.7468,-100.7365,direct,0.0000,3.2000,-88.8103
83,node[10],9,8806.9051,4928.6667,1.8950,13.8090,-0.3819,-2.0722,-21160191#0,-85.6816,-5.0000,100.0000,default,3,rsu(913m),49,201,0.0180,913,22.0622,2,2,-85.6816,-102.6713,direct,0.0000,3.2000,-88.8103
83.1,node[10],9,8806.2408,4929.8786,1.8950,13.8205,0.1154,-2.0722,-21160191#0,-84.4890,-5.0000,100.0000,default,3,rsu(913m),50,205,0.0180,913,22.0609,2,2,-84.4890,-101.4787,direct,0.0000,3.2000,-88.8103
83.2,node[10],9,8805.5772,4931.0892,1.8950,13.8055,-0.1505,-2.0722,-21160191#0,-87.8850,-5.0000,100.0000,default,3,rsu(913m),51,209,0.0180,913,22.0596,2,2,-87.8850,-104.8747,direct,0.0000,3.2000,-88.8103
83.3,node[10],9,8804.9132,4932.3005,1.8950,13.8128,0.0734,-2.0722,-21160191#0,-83.8229,-5.0000,100.0000,default,3,rsu(913m),52,213,0.0180,913,22.0713,2,2,-83.8229,-100.8126,direct,0.0000,3.2000,-88.8103
83.4,node[10],9,8804.2476,4933.5148,1.8950,13.8475,0.3467,-2.0722,-21160191#0,-80.7240,-4.0615,100.0000,default,3,rsu(913m),53,217,0.0285,913,22.0700,2,2,-80.7240,-97.7137,direct,0.0000,3.2000,-88.8103
83.5,node[10],9,8803.5808,4934.7313,1.8950,13.8721,0.2465,-2.0722,-21160191#0,-84.4260,-5.0000,100.0000,default,3,rsu(913m),54,221,0.0180,913,22.0687,2,2,-84.4260,-101.4157,direct,0.0000,3.2000,-88.8103
83.6,node[10],9,8802.9155,4935.9450,1.8950,13.8404,-0.3174,-2.0722,-21160191#0,-82.9191,-4.2896,100.0000,default,3,rsu(913m),55,225,0.0255,913,22.0673,2,2,-82.9191,-99.9088,direct,0.0000,3.2000,-88.8103
83.7,node[10],9,8802.2518,4937.1557,1.8950,13.8060,-0.3442,-2.0722,-21160191#0,-85.2927,-5.0000,100.0000,default,3,rsu(913m),56,229,0.0180,913,22.0660,2,2,-85.2927,-102.2824,direct,0.0000,3.2000,-88.8103
83.8,node[10],9,8801.5896,4938.3638,1.8950,13.7770,-0.2895,-2.0722,-21160191#0,-85.3144,-5.0000,100.0000,default,3,rsu(913m),57,233,0.0180,913,22.0646,2,2,-85.3144,-102.3041,direct,0.0000,3.2000,-88.8103
83.9,node[10],9,8800.9272,4939.5722,1.8950,13.7796,0.0261,-2.0722,-21160191#0,-80.9673,-5.0000,100.0000,default,3,rsu(913m),58,237,0.0180,913,22.0633,2,2,-80.9673,-97.9570,direct,0.0000,3.2000,-88.8104
84,node[10],9,8800.2642,4940.7817,1.8950,13.7935,0.1391,-2.0722,-21160191#0,-87.1747,-5.0000,100.0000,default,3,rsu(913m),59,241,0.0180,913,22.0619,2,2,-87.1747,-104.1644,direct,0.0000,3.2000,-88.8104
84.1,node[10],9,8799.5991,4941.9950,1.8950,13.8358,0.4222,-2.0722,-21160191#0,-85.9872,-5.0000,100.0000,default,3,rsu(913m),60,245,0.0180,913,22.0605,2,2,-85.9872,-102.9769,direct,0.0000,3.2000,-88.8104
84.2,node[10],9,8798.9367,4943.2034,1.8950,13.7799,-0.5581,-2.0722,-21160191#0,-83.4584,-5.0000,100.0000,default,3,rsu(913m),61,249,0.0180,913,22.0721,2,2,-83.4584,-100.4481,direct,0.0000,3.2000,-88.8104
84.3,node[10],9,8798.2710,4944.4179,1.8950,13.8493,0.6932,-2.0722,-21160191#0,-80.7249,-1.9542,100.0000,default,3,rsu(913m),62,253,0.0775,913,22.0707,3,4,-80.7249,-97.7146,direct,0.0000,3.2000,-88.8104
84.4,node[10],9,8797.6073,4945.6287,1.8950,13.8081,-0.4114,-2.0722,-21160191#0,-86.3284,-5.0000,100.0000,default,3,rsu(913m),63,257,0.0180,913,22.0693,2,2,-86.3284,-103.3181,direct,0.0000,3.2000,-88.8104
84.5,node[10],9,8796.9420,4946.8424,1.8950,13.8403,0.3217,-2.0722,-21160191#0,-87.7336,-5.0000,100.0000,default,3,rsu(913m),64,261,0.0180,913,22.0679,2,2,-87.7336,-104.7233,direct,0.0000,3.2000,-88.8104
84.6,node[10],9,8796.2761,4948.0572,1.8950,13.8532,0.1286,-2.0722,-21160191#0,-83.2941,-5.0000,100.0000,default,3,rsu(913m),65,265,0.0180,913,22.0665,2,2,-83.2941,-100.2838,direct,0.0000,3.2000,-88.8104
84.7,node[10],9,8795.6125,4949.2679,1.8950,13.8057,-0.4747,-2.0722,-21160191#0,-87.8773,-5.0000,100.0000,default,4,rsu(913m),66,270,0.0180,913,22.0651,2,2,-87.8773,-104.8670,direct,0.0000,3.2000,-88.3524
84.8,node[10],9,8794.9501,4950.4762,1.8950,13.7797,-0.2595,-2.0722,-21160191#0,-84.3481,-5.0000,100.0000,default,4,rsu(913m),67,275,0.0180,913,22.0636,2,2,-84.3481,-101.3378,direct,0.0000,4.0000,-88.3555
84.9,node[10],9,8794.2837,4951.6919,1.8950,13.8631,0.8339,-2.0722,-21160191#0,-85.6539,-5.0000,100.0000,default,4,rsu(913m),68,280,0.0180,913,22.0621,2,2,-85.6539,-102.6436,direct,0.0000,4.0000,-88.3586
85,node[10],9,8793.6188,4952.9049,1.8950,13.8326,-0.3056,-2.0722,-21160191#0,-90.5592,-5.0000,100.0000,default,4,rsu(913m),69,285,0.0180,913,22.0607,2,2,-90.5592,-107.5489,direct,0.0000,4.0000,-88.3616
85.1,node[10],9,8792.9514,4954.1224,1.8950,13.8840,0.5144,-2.0722,-21160191#0,-84.6455,-5.0000,100.0000,default,4,rsu(913m),70,290,0.0180,913,22.0722,2,2,-84.6455,-101.6352,direct,0.0000,4.0000,-88.3647
85.2,node[10],9,8792.2850,4955.3381,1.8950,13.8632,-0.2076,-2.0722,-21160191#0,-78.1018,1.0829,100.0000,default,4,rsu(913m),71,295,0.2772,913,22.0707,5,8,-78.1018,-95.0915,direct,0.0000,4.0000,-88.3677
85.3,node[10],9,8791.6205,4956.5505,1.8950,13.8249,-0.3835,-2.0722,-21160191#0,-87.7346,-5.0000,100.0000,default,4,rsu(913m),72,300,0.0180,913,22.0692,2,2,-87.7346,-104.7243,direct,0.0000,4.0000,-88.3708
85.4,node[10],9,8790.9565,4957.7617,1.8950,13.8128,-0.1214,-2.0722,-21160191#0,-81.0322,-2.3136,100.0000,default,4,rsu(913m),73,305,0.0656,913,22.0677,3,4,-81.0322,-98.0219,direct,0.0000,4.0000,-88.3738
85.5,node[10],9,8790.2921,4958.9738,1.8950,13.8221,0.0935,-2.0722,-21160191#0,-84.8457,-5.0000,100.0000,default,4,rsu(913m),74,310,0.0180,913,22.0662,2,2,-84.8457,-101.8354,direct,0.0000,4.0000,-88.3768
85.6,node[10],9,8789.6240,4960.1926,1.8950,13.8991,0.7702,-2.0722,-21160191#0,-83.5373,-5.0000,100.0000,default,4,rsu(913m),75,315,0.0180,913,22.0646,2,2,-83.5373,-100.5270,direct,0.0000,4.0000,-88.3798
85.7,node[10],9,8788.9605,4961.4031,1.8950,13.8031,-0.9599,-2.0722,-21160191#0,-88.0311,-5.0000,100.0000,default,4,rsu(913m),76,320,0.0180,913,22.0631,2,2,-88.0311,-105.0208,direct,0.0000,4.0000,-88.3828
85.8,node[10],9,8788.2941,4962.6189,1.8950,13.8644,0.6128,-2.0722,-21160191#0,-85.3974,-5.0000,100.0000,default,4,rsu(914m),77,325,0.0180,914,22.0615,2,2,-85.3974,-102.3871,direct,0.0000,4.0000,-88.3857
85.9,node[10],9,8787.6314,4963.8277,1.8950,13.7847,-0.7975,-2.0722,-21160191#0,-87.2130,-5.0000,100.0000,default,4,rsu(914m),78,330,0.0180,914,22.0600,2,2,-87.2130,-104.2027,direct,0.0000,4.0000,-88.3887
86,node[10],9,8786.9683,4965.0374,1.8950,13.7954,0.1074,-2.0722,-21160191#0,-92.9382,-5.0000,100.0000,default,4,rsu(914m),79,335,0.0180,914,22.0714,2,2,-92.9382,-109.9279,direct,0.0000,4.0000,-88.3916
86.1,node[10],9,8786.3051,4966.2472,1.8950,13.7963,0.0091,-2.0722,-21160191#0,-81.8875,-4.6154,100.0000,default,4,rsu(914m),80,340,0.0217,914,22.0698,2,2,-81.8875,-98.8772,direct,0.0000,4.0000,-88.3945
86.2,node[10],9,8785.6426,4967.4560,1.8950,13.7840,-0.1236,-2.0722,-21160191#0,-85.0538,-5.0000,100.0000,default,4,rsu(914m),81,345,0.0180,914,22.0682,2,2,-85.0538,-102.0435,direct,0.0000,4.0000,-88.3974
86.3,node[10],9,8784.9802,4968.6644,1.8950,13.7801,-0.0385,-2.0722,-21160191#0,-79.3430,0.0100,100.0000,default,4,rsu(914m),82,350,0.1832,914,22.0666,4,6,-79.3430,-96.3327,direct,0.0000,4.0000,-88.4003
86.4,node[10],9,8784.3151,4969.8776,1.8950,13.8355,0.5534,-2.0722,-21160191#0,-84.4441,-5.0000,100.0000,default,4,rsu(914m),83,355,0.0180,914,22.0650,2,2,-84.4441,-101.4338,direct,0.0000,4.0000,-88.4031
86.5,node[10],9,8783.6502,4971.0907,1.8950,13.8334,-0.0205,-2.0722,-21160191#0,-89.9150,-5.0000,100.0000,default,4,rsu(914m),84,360,0.0180,914,22.0633,2,2,-89.9150,-106.9047,direct,0.0000,4.0000,-88.4060
86.6,node[10],9,8782.9818,4972.3101,1.8950,13.9048,0.7144,-2.0722,-21160191#0,-91.3761,-5.0000,100.0000,default,4,rsu(914m),85,365,0.0180,914,22.0617,2,2,-91.3761,-108.3658,direct,0.0000,4.0000,-88.4088
86.7,node[10],9,8782.3136,4973.5291,1.8950,13.9015,-0.0339,-2.0722,-21160191#0,-86.8952,-5.0000,100.0000,default,4,rsu(914m),86,370,0.0180,914,22.0600,2,2,-86.8952,-103.8849,direct,0.0000,4.0000,-88.4116
86.8,node[10],9,8781.6477,4974.7438,1.8950,13.8522,-0.4923,-2.0722,-21160191#0,-81.3475,-4.8045,100.0000,default,4,rsu(914m),87,375,0.0198,914,22.0714,2,2,-81.3475,-98.3372,direct,0.0000,4.0000,-88.4144
86.9,node[10],9,8780.9802,4975.9616,1.8950,13.8867,0.3442,-2.0722,-21160191#0,-81.6156,-3.9824,100.0000,default,4,rsu(914m),88,380,0.0296,914,22.0697,2,2,-81.6156,-98.6053,direct,0.0000,4.0000,-88.4172
87,node[10],9,8780.3141,4977.1767,1.8950,13.8565,-0.3011,-2.0722,-21160191#0,-84.2757,-5.0000,100.0000,default,4,rsu(914m),89,385,0.0180,914,22.0680,2,2,-84.2757,-101.2654,direct,0.0000,4.0000,-88.4200
87.1,node[10],9,8779.6487,4978.3907,1.8950,13.8439,-0.1261,-2.0722,-21160191#0,-88.9818,-5.0000,100.0000,default,4,rsu(914m),90,390,0.0180,914,22.0664,2,2,-88.9818,-105.9715,direct,0.0000,4.0000,-88.4228
87.2,node[10],9,8778.9808,4979.6091,1.8950,13.8943,0.5039,-2.0722,-21160191#0,-83.6795,-5.0000,100.0000,default,4,rsu(914m),91,395,0.0180,914,22.0647,2,2,-83.6795,-100.6692,direct,0.0000,4.0000,-88.4255
87.3,node[10],9,8778.3166,4980.8207,1.8950,13.8166,-0.7772,-2.0722,-21160191#0,-86.4416,-5.0000,100.0000,default,4,rsu(914m),92,400,0.0180,914,22.0630,2,2,-86.4416,-103.4313,direct,0.0000,4.0000,-88.4282
87.4,node[10],9,8777.6528,4982.0318,1.8950,13.8108,-0.0584,-2.0722,-21160191#0,-87.1201,-5.0000,100.0000,default,4,rsu(914m),93,405,0.0180,914,22.0612,2,2,-87.1201,-104.1098,direct,0.0000,4.0000,-88.4310
87.5,node[10],9,8776.9887,4983.2433,1.8950,13.8158,0.0503,-2.0722,-21160191#0,-85.3629,-5.0000,100.0000,default,4,rsu(915m),94,410,0.0180,915,22.0595,2,2,-85.3629,-102.3526,direct,0.0000,4.0000,-88.4336
87.6,node[10],9,8776.3234,4984.4570,1.8950,13.8397,0.2388,-2.0722,-21160191#0,-83.5999,-5.0000,100.0000,default,4,rsu(915m),95,415,0.0180,915,22.0708,2,2,-83.5999,-100.5896,direct,0.0000,4.0000,-88.4363
87.7,node[10],9,8775.6595,4985.6681,1.8950,13.8109,-0.2879,-2.0722,-21160191#0,-85.8726,-5.0000,100.0000,default,4,rsu(915m),96,420,0.0180,915,22.0691,2,2,-85.8726,-102.8623,direct,0.0000,4.0000,-88.4390
87.8,node[10],9,8774.9972,4986.8764,1.8950,13.7793,-0.3162,-2.0722,-21160191#0,-81.5557,-5.0000,100.0000,default,4,rsu(915m),97,425,0.0180,915,22.0673,2,2,-81.5557,-98.5454,direct,0.0000,4.0000,-88.4416
87.9,node[10],9,8774.3350,4988.0845,1.8950,13.7767,-0.0262,-2.0722,-21160191#0,-84.6840,-5.0000,100.0000,default,4,rsu(915m),98,430,0.0180,915,22.0656,2,2,-84.6840,-101.6737,direct,0.0000,4.0000,-88.4442
88,node[10],9,8773.6727,4989.2927,1.8950,13.7783,0.0167,-2.0722,-21160191#0,-86.5427,-5.0000,100.0000,default,4,rsu(915m),99,435,0.0180,915,22.0638,2,2,-86.5427,-103.5324,direct,0.0000,4.0000,-88.4468
88.1,node[10],9,8773.0067,4990.5076,1.8950,13.8542,0.7590,-2.0722,-21160191#0,-88.8376,-5.0000,100.0000,default,4,rsu(915m),100,440,0.0180,915,22.0621,2,2,-88.8376,-105.8273,direct,0.0000,4.0000,-88.4494
88.2,node[10],9,8772.3424,4991.7194,1.8950,13.8188,-0.3545,-2.0722,-21160191#0,-86.3304,-5.0000,100.0000,default,4,rsu(915m),101,445,0.0180,915,22.0603,2,2,-86.3304,-103.3201,direct,0.0000,4.0000,-88.4520
88.3,node[10],9,8771.6772,4992.9330,1.8950,13.8385,0.1977,-2.0722,-21160191#0,-84.4181,-5.0000,100.0000,default,4,rsu(915m),102,450,0.0180,915,22.0715,2,2,-84.4181,-101.4078,direct,0.0000,4.0000,-88.4545
88.4,node[10],9,8771.0141,4994.1427,1.8950,13.7949,-0.4360,-2.0722,-21160191#0,-83.2135,-4.5098,100.0000,default,4,rsu(915m),103,455,0.0229,915,22.0697,2,2,-83.2135,-100.2032,direct,0.0000,4.0000,-88.4571
88.5,node[10],9,8770.3515,4995.3515,1.8950,13.7856,-0.0938,-2.0722,-21160191#0,-85.5956,-5.0000,100.0000,default,4,rsu(915m),104,460,0.0180,915,22.0680,2,2,-85.5956,-102.5853,direct,0.0000,4.0000,-88.4596
88.6,node[10],9,8769.6871,4996.5637,1.8950,13.8226,0.3708,-2.0722,-21160191#0,-81.8150,-5.0000,100.0000,default,4,rsu(915m),105,465,0.0180,915,22.0662,2,2,-81.8150,-98.8047,direct,0.0000,4.0000,-88.4621
