timestamp,vehicle_id,rsu_id,x,y,z,speed,acceleration,heading_rad,road_id,rxPower_dbm,sinr_db,txPower_mw,txPowerSource,neighborCount,nearestRSU,packetsSent,packetsReceived,pdr,distance_to_rsu_m,signal_age_ms,cqi,mcs,rsrp_dbm,rsrq_db,connection_type,cbr,throughput_kbps,interference_dbm
117.2,node[15],5,5351.6490,4443.9423,1.8950,13.2839,132.8395,-0.2440,90000943,-76.5872,0.4879,100.0000,default,10,rsu(356m),1,16,0.2217,356,2.0195,4,6,-76.5872,-93.5769,direct,0.0500,0.0109,-86.7612
117.3,node[15],5,5352.9325,4444.2618,1.8950,13.2263,-0.5768,-0.2440,90000943,-74.2222,1.2102,100.0000,default,10,rsu(357m),2,32,0.2901,357,2.0239,5,8,-74.2222,-91.2119,direct,0.0500,0.0109,-86.7663
117.4,node[15],5,5354.2127,4444.5806,1.8950,13.1928,-0.3351,-0.2440,90000943,-73.5713,1.0679,100.0000,default,10,rsu(358m),3,48,0.2757,358,2.0284,5,8,-73.5713,-90.5610,direct,0.0500,12.8000,-86.7714
117.5,node[15],5,5355.4893,4444.8985,1.8950,13.1559,-0.3686,-0.2440,90000943,-78.0240,-0.2272,100.0000,default,10,rsu(359m),4,64,0.1661,359,2.0199,4,6,-78.0240,-95.0137,direct,0.0500,12.8000,-86.7765
117.6,node[15],5,5356.7651,4445.2235,1.8950,13.1663,0.1040,-0.2455,90000943,-74.4654,-0.2649,100.0000,default,10,rsu(360m),5,80,0.1635,360,2.0244,4,6,-74.4654,-91.4551,direct,0.0500,12.8000,-86.7817
117.7,node[15],5,5358.0315,4445.6029,1.8950,13.2194,0.5313,-0.2579,90000943,-75.7117,3.5563,100.0000,default,10,rsu(362m),6,96,0.5691,362,2.0159,6,10,-75.7117,-92.7014,direct,0.0500,12.8000,-86.7866
117.8,node[15],5,5359.2967,4445.9819,1.8950,13.2078,-0.1168,-0.2703,90000943,-82.7184,-3.9630,100.0000,default,10,rsu(363m),7,112,0.0298,363,2.0205,2,2,-82.7184,-99.7081,direct,0.0500,12.8000,-86.7916
117.9,node[15],5,5360.5610,4446.3607,1.8950,13.1975,-0.1027,-0.2827,90000943,-83.7751,-5.0000,100.0000,default,10,rsu(364m),8,128,0.0180,364,2.0251,2,2,-83.7751,-100.7648,direct,0.0500,12.8000,-86.7966
118,node[15],5,5361.8284,4446.7404,1.8950,13.2305,0.3305,-0.2911,90000943,-85.2701,-5.0000,100.0000,default,10,rsu(365m),9,144,0.0180,365,2.0165,2,2,-85.2701,-102.2598,direct,0.0500,12.8000,-86.8017
118.1,node[15],5,5363.1004,4447.1215,1.8950,13.2787,0.4813,-0.2911,90000943,-74.9262,2.5094,100.0000,default,10,rsu(366m),10,160,0.4390,366,2.0210,5,8,-74.9262,-91.9159,direct,0.0500,12.8000,-86.8068
118.2,node[15],5,5364.3721,4447.5025,1.8950,13.2745,-0.0418,-0.2911,90000943,-76.5824,-0.6123,100.0000,default,10,rsu(368m),11,176,0.1411,368,2.0255,4,6,-76.5824,-93.5721,direct,0.0500,12.8000,-86.8120
118.3,node[15],5,5365.6440,4447.8836,1.8950,13.2778,0.0330,-0.2911,90000943,-75.6292,0.3892,100.0000,default,10,rsu(369m),12,192,0.2133,369,2.0171,4,6,-75.6292,-92.6189,direct,0.0500,12.8000,-86.8172
118.4,node[15],5,5366.9053,4448.2615,1.8950,13.1666,-1.1120,-0.2911,90000943,-73.7191,4.4646,100.0000,default,10,rsu(370m),13,208,0.6753,370,2.0217,6,10,-73.7191,-90.7088,direct,0.0500,12.8000,-86.8224
118.5,node[15],5,5368.1707,4448.6406,1.8950,13.2092,0.4259,-0.2911,90000943,-76.0030,2.9319,100.0000,default,10,rsu(371m),14,224,0.4915,371,2.0263,5,8,-76.0030,-92.9927,direct,0.0500,12.8000,-86.8277
118.6,node[15],5,5369.4349,4449.0193,1.8950,13.1975,-0.1169,-0.2911,90000943,-75.4510,1.6815,100.0000,default,10,rsu(372m),15,240,0.3409,372,2.0179,5,8,-75.4510,-92.4407,direct,0.0500,12.8000,-86.8330
118.7,node[15],5,5370.7037,4449.3994,1.8950,13.2444,0.4688,-0.2911,90000943,-78.5189,-2.5369,100.0000,default,10,rsu(374m),16,256,0.0591,374,2.0226,3,4,-78.5189,-95.5086,direct,0.0500,12.8000,-86.8384
118.8,node[15],5,5371.9752,4449.7804,1.8950,13.2730,0.2866,-0.2911,90000943,-79.6390,-1.2619,100.0000,default,10,rsu(375m),17,272,0.1061,375,2.0273,3,4,-79.6390,-96.6287,direct,0.0500,12.8000,-86.8438
118.9,node[15],5,5373.2401,4450.1593,1.8950,13.2039,-0.6910,-0.2911,90000943,-77.4047,-3.1826,100.0000,default,10,rsu(376m),18,288,0.0435,376,2.0190,2,2,-77.4047,-94.3944,direct,0.0500,12.8000,-86.8493
119,node[15],5,5374.4795,4450.5936,1.8950,13.1550,-0.4889,-0.3031,90000943,-80.2229,-4.3487,100.0000,default,10,rsu(377m),19,304,0.0247,377,2.0238,2,2,-80.2229,-97.2126,direct,0.0500,12.8000,-86.8545
119.1,node[15],5,5375.6982,4451.1219,1.8950,13.2819,1.2689,-0.3345,90000943,-72.9305,2.2211,100.0000,default,10,rsu(378m),20,320,0.4038,378,2.0156,5,8,-72.9305,-89.9202,direct,0.0500,12.8000,-86.8595
119.2,node[15],5,5376.9111,4451.6478,1.8950,13.2196,-0.6226,-0.3657,90000943,-74.9143,2.3625,100.0000,default,10,rsu(380m),21,336,0.4210,380,2.0204,5,8,-74.9143,-91.9040,direct,0.0500,12.8000,-86.8645
119.3,node[15],5,5378.1292,4452.1759,1.8950,13.2769,0.5729,-0.3971,90000943,-75.8373,0.9204,100.0000,default,10,rsu(381m),22,352,0.2612,381,2.0253,4,6,-75.8373,-92.8270,direct,0.0500,12.8000,-86.8696
119.4,node[15],5,5379.3406,4452.7011,1.8950,13.2034,-0.7355,-0.4091,90000943,-76.5452,2.1455,100.0000,default,10,rsu(382m),23,368,0.3948,382,2.0172,5,8,-76.5452,-93.5349,direct,0.0500,12.8000,-86.8747
119.5,node[15],5,5380.5490,4453.2250,1.8950,13.1699,-0.3345,-0.4091,90000943,-73.8116,1.9865,100.0000,default,10,rsu(383m),24,384,0.3760,383,2.0221,5,8,-73.8116,-90.8013,direct,0.0500,12.8000,-86.8799
119.6,node[15],5,5381.7598,4453.7500,1.8950,13.1969,0.2692,-0.4091,90000943,-76.8809,0.2558,100.0000,default,10,rsu(384m),25,400,0.2023,384,2.0270,4,6,-76.8809,-93.8706,direct,0.0500,12.8000,-86.8852
119.7,node[15],5,5382.9762,4454.2774,1.8950,13.2582,0.6131,-0.4091,90000943,-74.9698,2.8810,100.0000,default,10,rsu(385m),26,416,0.4851,385,2.0190,5,8,-74.9698,-91.9595,direct,0.0500,12.8000,-86.8905
119.8,node[15],5,5384.1847,4454.8013,1.8950,13.1712,-0.8700,-0.4091,90000943,-78.5704,-2.6145,100.0000,default,10,rsu(386m),27,432,0.0569,386,2.0240,3,4,-78.5704,-95.5601,direct,0.0500,12.8000,-86.8958
119.9,node[15],5,5385.3921,4455.3248,1.8950,13.1599,-0.1128,-0.4091,90000943,-75.8886,0.9030,100.0000,default,10,rsu(387m),28,448,0.2595,387,2.0160,4,6,-75.8886,-92.8783,direct,0.0500,12.8000,-86.9012
120,node[15],5,5386.6025,4455.8496,1.8950,13.1922,0.3232,-0.4091,90000943,-78.2521,-4.4723,100.0000,default,10,rsu(389m),29,464,0.0233,389,2.0210,2,2,-78.2521,-95.2418,direct,0.0500,12.8000,-86.9067
120.1,node[15],5,5387.8149,4456.3752,1.8950,13.2140,0.2185,-0.4091,90000943,-78.9168,-3.8713,100.0000,default,10,rsu(390m),30,480,0.0312,390,2.0261,2,2,-78.9168,-95.9065,direct,0.0500,12.8000,-86.9122
120.2,node[15],5,5389.0279,4456.9011,1.8950,13.2211,0.0702,-0.4091,90000943,-77.9063,-2.7567,100.0000,default,10,rsu(391m),31,496,0.0532,391,2.0182,3,4,-77.9063,-94.8960,direct,0.0500,12.8000,-86.9178
120.3,node[15],5,5390.2364,4457.4250,1.8950,13.1710,-0.5007,-0.4091,90000943,-80.9582,-3.0059,100.0000,default,10,rsu(392m),32,512,0.0473,392,2.0233,2,2,-80.9582,-97.9479,direct,0.0500,12.8000,-86.9235
120.4,node[15],5,5391.4472,4457.9500,1.8950,13.1973,0.2628,-0.4091,90000943,-76.6817,1.6226,100.0000,default,10,rsu(393m),33,528,0.3343,393,2.0284,5,8,-76.6817,-93.6714,direct,0.0500,12.8000,-86.9292
120.5,node[15],5,5392.6590,4458.4754,1.8950,13.2072,0.0991,-0.4091,90000943,-84.5944,-5.0000,100.0000,default,10,rsu(394m),34,544,0.0180,394,2.0206,2,2,-84.5944,-101.5841,direct,0.0500,12.8000,-86.9349
120.6,node[15],5,5393.8776,4459.0037,1.8950,13.2815,0.7428,-0.4091,90000943,-80.0252,-5.0000,100.0000,default,10,rsu(396m),35,560,0.0180,396,2.0258,2,2,-80.0252,-97.0149,direct,0.0500,12.8000,-86.9407
120.7,node[15],5,5395.0839,4459.5429,1.8950,13.2188,-0.6266,-0.4121,90000943,-94.5911,-5.0000,100.0000,default,10,rsu(397m),36,576,0.0180,397,2.0180,2,2,-94.5911,-111.5808,direct,0.0500,12.8000,-86.9465
120.8,node[15],5,5396.2471,4460.1692,1.8950,13.2107,-0.0811,-0.4345,90000943,-73.3797,4.2831,100.0000,default,10,rsu(398m),37,592,0.6551,398,2.0232,6,10,-73.3797,-90.3694,direct,0.0500,12.8000,-86.9520
120.9,node[15],5,5397.4161,4460.7986,1.8950,13.2765,0.6577,-0.4570,90000943,-77.3071,0.2433,100.0000,default,10,rsu(399m),38,608,0.2013,399,2.0284,4,6,-77.3071,-94.2968,direct,0.0500,12.8000,-86.9576
121,node[15],5,5398.5786,4461.4245,1.8950,13.2021,-0.7437,-0.4794,90000943,-74.2456,0.9987,100.0000,default,10,rsu(400m),39,624,0.2688,400,2.0207,4,6,-74.2456,-91.2353,direct,0.0500,12.8000,-86.9633
121.1,node[15],5,5399.7473,4462.0537,1.8950,13.2727,0.7055,-0.4939,90000943,-75.6718,3.4879,100.0000,default,10,rsu(401m),40,640,0.5607,401,2.0260,6,10,-75.6718,-92.6615,direct,0.0500,12.8000,-86.9690
121.2,node[15],5,5400.9150,4462.6824,1.8950,13.2626,-0.1010,-0.4939,90000943,-77.4013,0.0895,100.0000,default,11,rsu(402m),41,657,0.1892,402,2.0183,4,6,-77.4013,-94.3910,direct,0.0500,13.2000,-86.9643
121.3,node[15],5,5402.0824,4463.3110,1.8950,13.2579,-0.0466,-0.4939,90000943,-75.4460,3.4506,100.0000,default,11,rsu(403m),42,674,0.5561,403,2.0236,6,10,-75.4460,-92.4357,direct,0.0500,13.2000,-86.9701
121.4,node[15],5,5403.2470,4463.9380,1.8950,13.2262,-0.3172,-0.4939,90000943,-78.5176,-1.5835,100.0000,default,11,rsu(404m),43,691,0.0918,404,2.0160,3,4,-78.5176,-95.5073,direct,0.0500,13.6000,-86.9759
121.5,node[15],5,5404.4060,4464.5620,1.8950,13.1626,-0.6360,-0.4939,90000943,-74.9259,-0.2405,100.0000,default,11,rsu(405m),44,708,0.1652,405,2.0214,4,6,-74.9259,-91.9156,direct,0.0500,13.6000,-86.9818
121.6,node[15],5,5405.5756,4465.1917,1.8950,13.2836,1.2102,-0.4939,90000943,-72.4740,4.8124,100.0000,default,11,rsu(407m),45,725,0.7122,407,2.0267,6,10,-72.4740,-89.4637,direct,0.0500,13.6000,-86.9878
121.7,node[15],5,5406.7427,4465.8201,1.8950,13.2545,-0.2913,-0.4939,90000943,-72.7085,3.6976,100.0000,default,11,rsu(408m),46,742,0.5863,408,2.0192,6,10,-72.7085,-89.6982,direct,0.0500,13.6000,-86.9938
121.8,node[15],5,5407.9056,4466.4462,1.8950,13.2075,-0.4697,-0.4939,90000943,-83.8969,-5.0000,100.0000,default,11,rsu(409m),47,759,0.0180,409,2.0246,2,2,-83.8969,-100.8866,direct,0.0500,13.6000,-86.9997
121.9,node[15],5,5409.0680,4467.0721,1.8950,13.2015,-0.0598,-0.4939,90000943,-81.0070,-3.8998,100.0000,default,11,rsu(410m),48,776,0.0308,410,2.0170,2,2,-81.0070,-97.9967,direct,0.0500,13.6000,-87.0057
122,node[15],5,5410.2363,4467.7011,1.8950,13.2687,0.6721,-0.4939,90000943,-81.2540,-3.1973,100.0000,default,11,rsu(411m),49,793,0.0432,411,2.0225,2,2,-81.2540,-98.2437,direct,0.0500,13.6000,-87.0118
122.1,node[15],5,5411.4026,4468.3291,1.8950,13.2454,-0.2328,-0.4939,90000943,-91.4860,-5.0000,100.0000,default,11,rsu(412m),50,810,0.0180,412,2.0280,2,2,-91.4860,-108.4757,direct,0.0500,13.6000,-87.0178
122.2,node[15],5,5412.5645,4468.9547,1.8950,13.1959,-0.4954,-0.4939,90000943,-70.6072,3.2524,100.0000,default,11,rsu(413m),51,827,0.5315,413,2.0204,6,10,-70.6072,-87.5969,direct,0.0500,13.6000,-87.0239
122.3,node[15],5,5413.7303,4469.5823,1.8950,13.2400,0.4411,-0.4939,90000943,-76.5626,0.5029,100.0000,default,11,rsu(414m),52,844,0.2230,414,2.0260,4,6,-76.5626,-93.5523,direct,0.0500,13.6000,-87.0299
122.4,node[15],5,5414.8914,4470.2075,1.8950,13.1864,-0.5365,-0.4939,90000943,-78.1008,-4.2829,100.0000,default,11,rsu(415m),53,861,0.0255,415,2.0185,2,2,-78.1008,-95.0905,direct,0.0500,13.6000,-87.0360
122.5,node[15],5,5416.0530,4470.8329,1.8950,13.1930,0.0663,-0.4939,90000943,-80.6497,-3.0208,100.0000,default,11,rsu(417m),54,878,0.0470,417,2.0240,2,2,-80.6497,-97.6394,direct,0.0500,13.6000,-87.0421
122.6,node[15],5,5417.2162,4471.4592,1.8950,13.2097,0.1671,-0.4939,90000943,-76.9470,1.9150,100.0000,default,11,rsu(418m),55,895,0.3676,418,2.0166,5,8,-76.9470,-93.9367,direct,0.0500,13.6000,-87.0482
122.7,node[15],5,5418.3852,4472.0886,1.8950,13.2770,0.6726,-0.4939,90000943,-75.8531,3.5085,100.0000,default,11,rsu(419m),56,912,0.5632,419,2.0222,6,10,-75.8531,-92.8428,direct,0.0500,13.6000,-87.0543
122.8,node[15],5,5419.5436,4472.7123,1.8950,13.1559,-1.2106,-0.4939,90000943,-76.1978,-0.3604,100.0000,default,11,rsu(420m),57,929,0.1571,420,2.0278,4,6,-76.1978,-93.1875,direct,0.0500,13.6000,-87.0603
122.9,node[15],5,5420.7123,4473.3416,1.8950,13.2735,1.1763,-0.4939,90000943,-77.7149,1.4836,100.0000,default,11,rsu(421m),58,946,0.3190,421,2.0204,5,8,-77.7149,-94.7046,direct,0.0500,13.6000,-87.0664
123,node[15],5,5421.8815,4473.9711,1.8950,13.2787,0.0517,-0.4939,90000943,-76.9102,-2.6547,100.0000,default,11,rsu(422m),59,963,0.0559,422,2.0260,3,4,-76.9102,-93.8999,direct,0.0500,13.6000,-87.0725
123.1,node[15],5,5423.0405,4474.5951,1.8950,13.1621,-1.1664,-0.4939,90000943,-78.0676,0.6382,100.0000,default,11,rsu(423m),60,980,0.2349,423,2.0187,4,6,-78.0676,-95.0573,direct,0.0500,13.6000,-87.0786
123.2,node[15],5,5424.2057,4475.2224,1.8950,13.2336,0.7155,-0.4939,90000943,-78.8139,-4.6220,100.0000,default,11,rsu(424m),61,997,0.0216,424,2.0243,2,2,-78.8139,-95.8036,direct,0.0500,13.6000,-87.0847
123.3,node[15],5,5425.3644,4475.8463,1.8950,13.1595,-0.7415,-0.4939,90000943,-81.3186,-4.8295,100.0000,default,11,rsu(426m),62,1014,0.0196,426,2.0170,2,2,-81.3186,-98.3083,direct,0.0500,13.6000,-87.0907
123.4,node[15],5,5426.5316,4476.4747,1.8950,13.2559,0.9643,-0.4939,90000943,-80.7925,-3.6157,100.0000,default,11,rsu(427m),63,1031,0.0353,427,2.0227,2,2,-80.7925,-97.7822,direct,0.0500,13.6000,-87.0968
123.5,node[15],5,5427.6950,4477.1011,1.8950,13.2132,-0.4273,-0.4939,90000943,-73.3000,3.9750,100.0000,default,11,rsu(428m),64,1048,0.6195,428,2.0284,6,10,-73.3000,-90.2897,direct,0.0500,13.6000,-87.1028
123.6,node[15],5,5428.8609,4477.7288,1.8950,13.2403,0.2712,-0.4939,90000943,-81.5502,-3.8347,100.0000,default,11,rsu(429m),65,1065,0.0318,429,2.0211,2,2,-81.5502,-98.5399,direct,0.0500,13.6000,-87.1089
123.7,node[15],5,5430.0250,4478.3556,1.8950,13.2209,-0.1936,-0.4939,90000943,-87.2302,-5.0000,100.0000,default,11,rsu(430m),66,1082,0.0180,430,2.0177,2,2,-87.2302,-104.2199,direct,0.0500,13.6000,-87.1149
123.8,node[15],5,5431.1880,4478.9818,1.8950,13.2087,-0.1227,-0.4939,90000943,-80.5658,-4.8864,100.0000,default,11,rsu(431m),67,1099,0.0190,431,2.0274,2,2,-80.5658,-97.5555,direct,0.0500,13.6000,-87.1209
123.9,node[15],5,5432.3565,4479.6109,1.8950,13.2708,0.6212,-0.4939,90000943,-71.3015,7.8122,100.0000,default,11,rsu(432m),68,1116,0.9173,432,2.0241,8,14,-71.3015,-88.2912,direct,0.0500,13.6000,-87.1269
124,node[15],5,5433.5250,4480.2401,1.8950,13.2712,0.0038,-0.4939,90000943,-79.5443,-0.3682,100.0000,default,11,rsu(433m),69,1133,0.1566,433,2.0208,4,6,-79.5443,-96.5340,direct,0.0500,13.6000,-87.1328
124.1,node[15],5,5434.6920,4480.8684,1.8950,13.2526,-0.1851,-0.4939,90000943,-81.6368,-3.0820,100.0000,default,11,rsu(435m),70,1150,0.0456,435,2.0175,2,2,-81.6368,-98.6265,direct,0.0500,13.6000,-87.1388
124.2,node[15],5,5435.8569,4481.4956,1.8950,13.2299,-0.2271,-0.4939,90000943,-75.1967,2.8476,100.0000,default,11,rsu(436m),71,1167,0.4810,436,2.0272,5,8,-75.1967,-92.1864,direct,0.0500,13.6000,-87.1447
124.3,node[15],5,5437.0197,4482.1216,1.8950,13.2061,-0.2388,-0.4939,90000943,-77.0134,-0.7758,100.0000,default,11,rsu(437m),72,1184,0.1315,437,2.0239,4,6,-77.0134,-94.0031,direct,0.0500,13.6000,-87.1506
124.4,node[15],5,5438.1874,4482.7504,1.8950,13.2625,0.5644,-0.4939,90000943,-82.6354,-4.8487,100.0000,default,11,rsu(438m),73,1201,0.0194,438,2.0206,2,2,-82.6354,-99.6251,direct,0.0500,13.6000,-87.1564
