timestamp,vehicle_id,rsu_id,x,y,z,speed,acceleration,heading_rad,road_id,rxPower_dbm,sinr_db,txPower_mw,txPowerSource,neighborCount,nearestRSU,packetsSent,packetsReceived,pdr,distance_to_rsu_m,signal_age_ms,cqi,mcs,rsrp_dbm,rsrq_db,connection_type,cbr,throughput_kbps,interference_dbm
209.2,node[25],0,5966.7079,2828.3124,1.8950,14.4354,0.7223,2.6448,-21150123#3,-69.9046,5.2397,100.0000,default,16,rsu(174m),11,393,0.7540,174,2.0189,7,12,-69.9046,-86.8943,direct,0.1000,28.4000,-85.7539
209.3,node[25],0,5965.4463,2827.6285,1.8950,14.3515,-0.8398,2.6448,-21150123#3,-68.8639,8.8089,100.0000,default,16,rsu(175m),12,429,0.9481,175,2.0215,8,14,-68.8639,-85.8536,direct,0.1000,28.4000,-85.7714
209.4,node[25],0,5964.1844,2826.9444,1.8950,14.3556,0.0417,2.6448,-21150123#3,-74.9982,-0.0943,100.0000,default,16,rsu(176m),13,465,0.1755,176,2.0241,4,6,-74.9982,-91.9879,direct,0.1000,28.8000,-85.7888
209.5,node[25],0,5962.9221,2826.2601,1.8950,14.3587,0.0311,2.6448,-21150123#3,-69.9156,8.5955,100.0000,default,16,rsu(177m),14,501,0.9426,177,2.0138,8,14,-69.9156,-86.9053,direct,0.1000,28.8000,-85.8061
209.6,node[25],0,5961.6553,2825.5733,1.8950,14.4108,0.5208,2.6448,-21150123#3,-64.1502,12.1904,100.0000,default,16,rsu(178m),15,536,0.9900,178,2.0164,10,18,-64.1502,-81.1399,direct,0.1000,28.4000,-85.8234
209.7,node[25],0,5960.3903,2824.8876,1.8950,14.3898,-0.2102,2.6448,-21150123#3,-71.4307,6.6032,100.0000,default,16,rsu(179m),16,571,0.8583,179,2.0190,7,12,-71.4307,-88.4204,direct,0.1000,28.4000,-85.8406
209.8,node[25],0,5959.1260,2824.2021,1.8950,14.3833,-0.0653,2.6448,-21150123#3,-70.6821,7.1090,100.0000,default,16,rsu(180m),17,606,0.8864,180,2.0216,8,14,-70.6821,-87.6718,direct,0.1000,28.0000,-85.8577
209.9,node[25],0,5957.8643,2823.5182,1.8950,14.3519,-0.3133,2.6448,-21150123#3,-74.2020,2.6351,100.0000,default,16,rsu(181m),18,641,0.4545,181,2.0242,5,8,-74.2020,-91.1917,direct,0.1000,28.0000,-85.8746
210,node[25],0,5956.6026,2822.8341,1.8950,14.3532,0.0126,2.6448,-21150123#3,-67.7939,7.0985,100.0000,default,16,rsu(182m),19,676,0.8859,182,2.0138,8,14,-67.7939,-84.7836,direct,0.1000,28.0000,-85.8915
210.1,node[25],0,5955.3399,2822.1496,1.8950,14.3637,0.1050,2.6448,-21150123#3,-70.2619,8.8935,100.0000,default,16,rsu(183m),20,712,0.9501,183,2.0164,8,14,-70.2619,-87.2516,direct,0.1000,28.0000,-85.9082
210.2,node[25],0,5954.0790,2821.4661,1.8950,14.3433,-0.2043,2.6448,-21150123#3,-70.8569,3.5933,100.0000,default,16,rsu(184m),21,748,0.5736,184,2.0190,6,10,-70.8569,-87.8466,direct,0.1000,28.8000,-85.9249
210.3,node[25],0,5952.8191,2820.7831,1.8950,14.3322,-0.1106,2.6448,-21150123#3,-73.7870,1.9607,100.0000,default,16,rsu(185m),22,784,0.3729,185,2.0216,5,8,-73.7870,-90.7767,direct,0.1000,28.8000,-85.9414
210.4,node[25],0,5951.5565,2820.0986,1.8950,14.3626,0.3043,2.6448,-21150123#3,-65.9050,9.5669,100.0000,default,16,rsu(186m),23,820,0.9639,186,2.0242,9,16,-65.9050,-82.8947,direct,0.1000,28.8000,-85.9578
210.5,node[25],0,5950.2888,2819.4113,1.8950,14.4211,0.5848,2.6448,-21150123#3,-69.8247,6.0749,100.0000,default,16,rsu(187m),24,856,0.8231,187,2.0138,7,12,-69.8247,-86.8144,direct,0.1000,28.8000,-85.9742
210.6,node[25],0,5949.0213,2818.7242,1.8950,14.4192,-0.0188,2.6448,-21150123#3,-77.1451,-1.4502,100.0000,default,16,rsu(188m),25,892,0.0975,188,2.0163,3,4,-77.1451,-94.1348,direct,0.1000,28.8000,-85.9905
210.7,node[25],0,5947.7560,2818.0383,1.8950,14.3930,-0.2620,2.6448,-21150123#3,-74.7588,4.5555,100.0000,default,16,rsu(189m),26,928,0.6852,189,2.0189,6,10,-74.7588,-91.7485,direct,0.1000,28.8000,-86.0066
210.8,node[25],0,5946.4858,2817.3496,1.8950,14.4500,0.5693,2.6448,-21150123#3,-74.2908,3.1830,100.0000,default,16,rsu(190m),27,964,0.5229,190,2.0214,6,10,-74.2908,-91.2805,direct,0.1000,28.8000,-86.0227
210.9,node[25],0,5945.2183,2816.6626,1.8950,14.4177,-0.3226,2.6448,-21150123#3,-73.8416,2.8742,100.0000,default,16,rsu(191m),28,1000,0.4843,191,2.0240,5,8,-73.8416,-90.8313,direct,0.1000,28.8000,-86.0386
211,node[25],0,5943.9491,2815.9745,1.8950,14.4379,0.2020,2.6448,-21150123#3,-68.7150,7.9556,100.0000,default,16,rsu(192m),29,1036,0.9226,192,2.0135,8,14,-68.7150,-85.7047,direct,0.1000,28.8000,-86.0544
211.1,node[25],0,5942.7081,2815.3017,1.8950,14.1178,-3.2014,2.6448,-21150123#3,-76.5416,0.1207,100.0000,default,16,rsu(193m),30,1072,0.1916,193,2.0160,4,6,-76.5416,-93.5313,direct,0.1000,28.8000,-86.0698
211.2,node[25],0,5941.5032,2814.6485,1.8950,13.7068,-4.1097,2.6448,-21150123#3,-72.2293,6.2092,100.0000,default,16,rsu(194m),31,1107,0.8327,194,2.0185,7,12,-72.2293,-89.2190,direct,0.1000,28.4000,-86.0845
211.3,node[25],0,5940.3378,2814.0167,1.8950,13.2568,-4.5000,2.6448,-21150123#3,-76.5153,1.3783,100.0000,default,16,rsu(195m),32,1143,0.3077,195,2.0210,5,8,-76.5153,-93.5050,direct,0.1000,28.4000,-86.0985
211.4,node[25],0,5939.2120,2813.4064,1.8950,12.8068,-4.5000,2.6448,-21150123#3,-73.7078,5.2318,100.0000,default,16,rsu(196m),33,1179,0.7532,196,2.0234,7,12,-73.7078,-90.6975,direct,0.1000,28.8000,-86.1120
211.5,node[25],0,5938.1257,2812.8175,1.8950,12.3568,-4.5000,2.6448,-21150123#3,-66.9565,11.7934,100.0000,default,16,rsu(197m),34,1215,0.9878,197,2.0129,10,18,-66.9565,-83.9462,direct,0.1000,28.8000,-86.1247
211.6,node[25],0,5937.0790,2812.2501,1.8950,11.9068,-4.5000,2.6448,-21150123#3,-76.7003,1.0255,100.0000,default,16,rsu(198m),35,1251,0.2715,198,2.0153,5,8,-76.7003,-93.6900,direct,0.1000,28.8000,-86.1369
211.7,node[25],0,5936.0719,2811.7041,1.8950,11.4568,-4.5000,2.6448,-21150123#3,-71.4111,3.0752,100.0000,default,16,rsu(198m),36,1286,0.5094,198,2.0177,6,10,-71.4111,-88.4008,direct,0.1000,28.8000,-86.1485
211.8,node[25],0,5935.1041,2811.1795,1.8950,11.0093,-4.4750,2.6448,-21150123#3,-74.1915,3.3129,100.0000,default,16,rsu(199m),37,1321,0.5390,199,2.0201,6,10,-74.1915,-91.1812,direct,0.1000,28.0000,-86.1594
211.9,node[25],0,5934.1759,2810.6763,1.8950,10.5593,-4.5000,2.6448,-21150123#3,-86.8510,-5.0000,100.0000,default,16,rsu(200m),38,1357,0.0180,200,2.0225,2,2,-86.8510,-103.8407,direct,0.1000,28.0000,-86.1698
212,node[25],0,5933.2872,2810.1945,1.8950,10.1093,-4.5000,2.6448,-21150123#3,-74.7902,3.5390,100.0000,default,16,rsu(201m),39,1393,0.5670,201,2.0119,6,10,-74.7902,-91.7799,direct,0.1000,28.8000,-86.1796
212.1,node[25],0,5932.4381,2809.7342,1.8950,9.6593,-4.5000,2.6448,-21150123#3,-74.9400,2.9233,100.0000,default,16,rsu(201m),40,1429,0.4904,201,2.0143,5,8,-74.9400,-91.9297,direct,0.1000,28.8000,-86.1887
212.2,node[25],0,5931.6285,2809.2953,1.8950,9.2093,-4.5000,2.6448,-21150123#3,-68.2465,9.5078,100.0000,default,16,rsu(202m),41,1464,0.9628,202,2.0166,9,16,-68.2465,-85.2362,direct,0.1000,28.4000,-86.1974
212.3,node[25],0,5930.8585,2808.8779,1.8950,8.7593,-4.5000,2.6448,-21150123#3,-73.1505,3.2832,100.0000,default,16,rsu(203m),42,1500,0.5353,203,2.0190,6,10,-73.1505,-90.1402,direct,0.1000,28.4000,-86.2054
212.4,node[25],0,5930.1281,2808.4819,1.8950,8.3093,-4.5000,2.6448,-21150123#3,-70.9457,3.5166,100.0000,default,16,rsu(203m),43,1536,0.5642,203,2.0213,6,10,-70.9457,-87.9354,direct,0.1000,28.8000,-86.2129
212.5,node[25],0,5929.4372,2808.1073,1.8950,7.8593,-4.5000,2.6448,-21150123#3,-71.0820,4.0445,100.0000,default,16,rsu(204m),44,1572,0.6277,204,2.0236,6,10,-71.0820,-88.0717,direct,0.1000,28.8000,-86.2198
212.6,node[25],0,5928.7858,2807.7542,1.8950,7.4093,-4.5000,2.6448,-21150123#3,-67.4423,7.0783,100.0000,default,16,rsu(205m),45,1608,0.8848,205,2.0129,8,14,-67.4423,-84.4320,direct,0.1000,28.8000,-86.2262
212.7,node[25],0,5928.1741,2807.4226,1.8950,6.9593,-4.5000,2.6448,-21150123#3,-73.8644,5.1652,100.0000,default,16,rsu(205m),46,1644,0.7470,205,2.0151,7,12,-73.8644,-90.8541,direct,0.1000,28.8000,-86.2321
212.8,node[25],0,5927.6019,2807.1124,1.8950,6.5093,-4.5000,2.6448,-21150123#3,-73.7873,2.9184,100.0000,default,16,rsu(206m),47,1679,0.4898,206,2.0174,5,8,-73.7873,-90.7770,direct,0.1000,28.4000,-86.2374
212.9,node[25],0,5927.0068,2806.7898,1.8950,6.7693,2.6000,2.6448,-21150123#3,-67.6677,9.4836,100.0000,default,16,rsu(206m),48,1715,0.9624,206,2.0196,9,16,-67.6677,-84.6574,direct,0.1000,28.4000,-86.2430
213,node[25],0,5926.3889,2806.4548,1.8950,7.0293,2.6000,2.6448,-21150123#3,-76.4657,-2.6277,100.0000,default,16,rsu(207m),49,1751,0.0566,207,2.0218,3,4,-76.4657,-93.4554,direct,0.1000,28.8000,-86.2488
213.1,node[25],0,5925.7481,2806.1074,1.8950,7.2893,2.6000,2.6448,-21150123#3,-69.2080,5.6622,100.0000,default,16,rsu(207m),50,1787,0.7910,207,2.0240,7,12,-69.2080,-86.1977,direct,0.1000,28.8000,-86.2549
213.2,node[25],0,5925.0844,2805.7476,1.8950,7.5493,2.6000,2.6448,-21150123#3,-71.3374,7.9303,100.0000,default,16,rsu(208m),51,1823,0.9217,208,2.0132,8,14,-71.3374,-88.3271,direct,0.1000,28.8000,-86.2612
213.3,node[25],0,5924.3979,2805.3755,1.8950,7.8093,2.6000,2.6448,-21150123#3,-76.3831,-0.7964,100.0000,default,16,rsu(208m),52,1859,0.1303,208,2.0154,4,6,-76.3831,-93.3728,direct,0.1000,28.8000,-86.2677
213.4,node[25],0,5923.6886,2804.9909,1.8950,8.0693,2.6000,2.6448,-21150123#3,-78.1723,-3.7100,100.0000,default,16,rsu(209m),53,1894,0.0337,209,2.0175,2,2,-78.1723,-95.1620,direct,0.1000,28.4000,-86.2745
213.5,node[25],0,5922.9160,2804.6980,1.8950,8.2639,1.9458,2.6670,:227496327_6,-70.7129,4.0541,100.0000,default,16,rsu(209m),54,1930,0.6288,209,2.0196,6,10,-70.7129,-87.7026,direct,0.1000,28.4000,-86.2803
213.6,node[25],0,5922.1241,2804.4045,1.8950,8.4414,1.7750,2.6910,:227496327_6,-73.1944,5.6327,100.0000,default,16,rsu(210m),55,1966,0.7886,210,2.0217,7,12,-73.1944,-90.1841,direct,0.1000,28.8000,-86.2862
213.7,node[25],0,5921.3238,2804.1080,1.8950,8.5314,0.9004,2.7152,:227496327_6,-71.3117,6.0262,100.0000,default,16,rsu(211m),56,2001,0.8195,211,2.0237,7,12,-71.3117,-88.3014,direct,0.1000,28.8000,-86.2922
213.8,node[25],0,5920.5271,2803.8128,1.8950,8.4928,-0.3863,2.7393,:227496327_6,-71.2563,4.3027,100.0000,default,16,rsu(211m),57,2037,0.6573,211,2.0128,6,10,-71.2563,-88.2460,direct,0.1000,28.4000,-86.2981
213.9,node[25],0,5919.7148,2803.6224,1.8950,8.4863,-0.0648,2.7842,:227496327_6,-78.0930,-3.2186,100.0000,default,16,rsu(212m),58,2072,0.0427,212,2.0148,2,2,-78.0930,-95.0827,direct,0.1000,28.4000,-86.3026
214,node[25],0,5918.8603,2803.6623,1.8950,8.5505,0.6422,2.8757,:227496327_6,-72.4569,4.7468,100.0000,default,16,rsu(212m),59,2108,0.7055,212,2.0168,6,10,-72.4569,-89.4466,direct,0.1000,28.4000,-86.3045
214.1,node[25],0,5918.0117,2803.7020,1.8950,8.4925,-0.5806,2.9444,:227496327_6,-72.1040,6.9963,100.0000,default,16,rsu(212m),60,2144,0.8806,212,2.0188,7,12,-72.1040,-89.0937,direct,0.1000,28.4000,-86.3063
214.2,node[25],0,5917.1612,2803.7417,1.8950,8.5103,0.1782,3.0136,:227496327_6,-75.7992,0.5716,100.0000,default,16,rsu(213m),61,2180,0.2290,213,2.0207,4,6,-75.7992,-92.7889,direct,0.1000,28.8000,-86.3081
214.3,node[25],0,5916.3716,2804.0020,1.8950,8.5745,0.6422,3.1277,:227496327_6,-75.1593,2.2391,100.0000,default,16,rsu(213m),62,2216,0.4060,213,2.0226,5,8,-75.1593,-92.1490,direct,0.1000,28.8000,-86.3068
214.4,node[25],0,5915.6443,2804.4436,1.8950,8.5047,-0.6978,-3.0023,:227496327_6,-70.4794,8.1039,100.0000,default,16,rsu(212m),63,2252,0.9277,212,2.0245,8,14,-70.4794,-87.4691,direct,0.1000,28.8000,-86.3029
214.5,node[25],0,5914.9204,2804.8832,1.8950,8.4666,-0.3810,-2.8797,:227496327_6,-74.1455,2.5463,100.0000,default,16,rsu(212m),64,2287,0.4435,212,2.0134,5,8,-74.1455,-91.1352,direct,0.1000,28.8000,-86.2991
214.6,node[25],0,5914.1927,2805.3251,1.8950,8.5096,0.4294,-2.7930,:227496327_6,-72.2799,2.7991,100.0000,default,16,rsu(212m),65,2323,0.4749,212,2.0152,5,8,-72.2799,-89.2696,direct,0.1000,28.4000,-86.2952
214.7,node[25],0,5913.6406,2805.9608,1.8950,8.5415,0.3194,-2.6550,:227496327_6,-71.5795,4.2788,100.0000,default,16,rsu(212m),66,2359,0.6546,212,2.0170,6,10,-71.5795,-88.5692,direct,0.1000,28.4000,-86.2880
214.8,node[25],0,5913.1445,2806.6549,1.8950,8.5285,-0.1307,-2.5014,:227496327_6,-75.3380,3.7603,100.0000,default,16,rsu(211m),67,2395,0.5939,211,2.0188,6,10,-75.3380,-92.3277,direct,0.1000,28.8000,-86.2797
214.9,node[25],0,5912.6504,2807.3462,1.8950,8.4934,-0.3509,-2.4055,:227496327_6,-78.0679,-0.8932,100.0000,default,16,rsu(211m),68,2431,0.1249,211,2.0205,4,6,-78.0679,-95.0576,direct,0.1000,28.8000,-86.2714
215,node[25],0,5912.1511,2808.0448,1.8950,8.5842,0.9087,-2.3352,:227496327_6,-72.6226,1.3770,100.0000,default,16,rsu(211m),69,2467,0.3076,211,2.0223,5,8,-72.6226,-89.6123,direct,0.1000,28.8000,-86.2631
215.1,node[25],0,5911.6709,2808.7531,1.8950,8.5669,-0.1730,-2.2613,21159668#2,-69.5688,8.6228,100.0000,default,16,rsu(210m),70,2503,0.9433,210,2.0240,8,14,-69.5688,-86.5585,direct,0.1000,28.8000,-86.2545
215.2,node[25],0,5911.2694,2809.5267,1.8950,8.7157,1.4873,-2.1671,21159668#2,-68.5602,10.6409,100.0000,default,16,rsu(210m),71,2538,0.9786,210,2.0127,9,16,-68.5602,-85.5499,direct,0.1000,28.4000,-86.2446
215.3,node[25],0,5910.8587,2810.3180,1.8950,8.9160,2.0031,-2.1371,21159668#2,-70.3324,8.4605,100.0000,default,16,rsu(209m),72,2574,0.9388,209,2.0143,8,14,-70.3324,-87.3221,direct,0.1000,28.4000,-86.2344
215.4,node[25],0,5910.4403,2811.1242,1.8950,9.0844,1.6842,-2.1113,21159668#2,-68.9779,6.0641,100.0000,default,16,rsu(209m),73,2610,0.8223,209,2.0160,7,12,-68.9779,-85.9676,direct,0.1000,28.8000,-86.2241
215.5,node[25],0,5910.0112,2811.9511,1.8950,9.3160,2.3162,-2.0849,21159668#2,-67.8779,10.8047,100.0000,default,16,rsu(208m),74,2646,0.9802,208,2.0176,9,16,-67.8779,-84.8676,direct,0.1000,28.8000,-86.2136
215.6,node[25],0,5909.5736,2812.7941,1.8950,9.4992,1.8322,-2.0579,21159668#2,-67.9791,10.7862,100.0000,default,16,rsu(207m),75,2681,0.9800,207,2.0191,9,16,-67.9791,-84.9688,direct,0.1000,28.4000,-86.2028
215.7,node[25],0,5909.1296,2813.6497,1.8950,9.6394,1.4019,-2.0495,21159668#2,-67.4061,8.4608,100.0000,default,16,rsu(207m),76,2716,0.9388,207,2.0207,8,14,-67.4061,-84.3958,direct,0.1000,28.4000,-86.1919
215.8,node[25],0,5908.6778,2814.5202,1.8950,9.8088,1.6939,-2.0495,21159668#2,-75.7457,-0.5457,100.0000,default,16,rsu(206m),77,2752,0.1452,206,2.0122,4,6,-75.7457,-92.7354,direct,0.1000,28.4000,-86.1808
215.9,node[25],0,5908.2173,2815.4074,1.8950,9.9962,1.8742,-2.0495,21159668#2,-73.4476,5.9151,100.0000,default,16,rsu(206m),78,2787,0.8112,206,2.0167,7,12,-73.4476,-90.4373,direct,0.1000,28.4000,-86.1695
216,node[25],0,5907.7506,2816.3066,1.8950,10.1313,1.3510,-2.0495,21159668#2,-67.4908,7.2129,100.0000,default,16,rsu(205m),79,2823,0.8915,205,2.0211,8,14,-67.4908,-84.4805,direct,0.1000,28.4000,-86.1580
216.1,node[25],0,5907.2740,2817.2250,1.8950,10.3477,2.1637,-2.0495,21159668#2,-67.9684,5.8529,100.0000,default,16,rsu(204m),80,2859,0.8063,204,2.0126,7,12,-67.9684,-84.9581,direct,0.1000,28.4000,-86.1463
216.2,node[25],0,5906.7857,2818.1659,1.8950,10.6015,2.5378,-2.0495,21159668#2,-73.0678,0.7446,100.0000,default,16,rsu(204m),81,2895,0.2446,204,2.0169,4,6,-73.0678,-90.0575,direct,0.1000,28.8000,-86.1343
216.3,node[25],0,5906.2867,2819.1273,1.8950,10.8321,2.3060,-2.0495,21159668#2,-67.3950,9.3941,100.0000,default,16,rsu(203m),82,2931,0.9607,203,2.0212,9,16,-67.3950,-84.3847,direct,0.1000,28.8000,-86.1221
216.4,node[25],0,5905.7811,2820.1015,1.8950,10.9767,1.4465,-2.0495,21159668#2,-74.0456,3.6783,100.0000,default,16,rsu(203m),83,2967,0.5840,203,2.0125,6,10,-74.0456,-91.0353,direct,0.1000,28.8000,-86.1097
216.5,node[25],0,5905.2667,2821.0926,1.8950,11.1673,1.9053,-2.0495,21159668#2,-74.4849,3.1527,100.0000,default,16,rsu(202m),84,3003,0.5191,202,2.0167,6,10,-74.4849,-91.4746,direct,0.1000,28.8000,-86.0971
216.6,node[25],0,5904.7442,2822.0994,1.8950,11.3441,1.7683,-2.0495,21159668#2,-76.5411,1.8664,100.0000,default,16,rsu(201m),85,3039,0.3620,201,2.0209,5,8,-76.5411,-93.5308,direct,0.1000,28.8000,-86.0843
216.7,node[25],0,5904.2136,2823.1217,1.8950,11.5189,1.7483,-2.0495,21159668#2,-74.4197,3.6402,100.0000,default,16,rsu(201m),86,3075,0.5793,201,2.0120,6,10,-74.4197,-91.4094,direct,0.1000,28.8000,-86.0713
216.8,node[25],0,5903.6767,2824.1561,1.8950,11.6543,1.3541,-2.0495,21159668#2,-69.9350,8.0274,100.0000,default,16,rsu(200m),87,3111,0.9251,200,2.0161,8,14,-69.9350,-86.9247,direct,0.1000,28.8000,-86.0581
216.9,node[25],0,5903.1327,2825.2043,1.8950,11.8107,1.5637,-2.0495,21159668#2,-71.2094,5.9189,100.0000,default,16,rsu(199m),88,3146,0.8114,199,2.0202,7,12,-71.2094,-88.1991,direct,0.1000,28.8000,-86.0448
217,node[25],0,5902.5815,2826.2664,1.8950,11.9668,1.5611,-2.0495,21159668#2,-75.0974,-1.2669,100.0000,default,16,rsu(199m),89,3182,0.1059,199,2.0241,3,4,-75.0974,-92.0871,direct,0.1000,28.4000,-86.0313
217.1,node[25],0,5902.0226,2827.3433,1.8950,12.1334,1.6658,-2.0495,21159668#2,-70.5734,5.6729,100.0000,default,16,rsu(198m),90,3217,0.7919,198,2.0151,7,12,-70.5734,-87.5631,direct,0.1000,28.4000,-86.0176
217.2,node[25],0,5901.4546,2828.4377,1.8950,12.3313,1.9787,-2.0495,21159668#2,-68.5397,7.4040,100.0000,default,16,rsu(197m),91,3253,0.9004,197,2.0189,8,14,-68.5397,-85.5294,direct,0.1000,28.4000,-86.0036
217.3,node[25],0,5900.8748,2829.5547,1.8950,12.5858,2.5458,-2.0495,21159668#2,-69.4426,7.2542,100.0000,default,16,rsu(197m),92,3289,0.8935,197,2.0228,8,14,-69.4426,-86.4323,direct,0.1000,28.4000,-85.9895
217.4,node[25],0,5900.2888,2830.6839,1.8950,12.7225,1.3663,-2.0495,21159668#2,-77.6922,0.5146,100.0000,default,16,rsu(196m),93,3325,0.2240,196,2.0136,4,6,-77.6922,-94.6819,direct,0.1000,28.8000,-85.9751
217.5,node[25],0,5899.6918,2831.8341,1.8950,12.9598,2.3732,-2.0495,21159668#2,-70.7022,6.5805,100.0000,default,16,rsu(195m),94,3361,0.8570,195,2.0173,7,12,-70.7022,-87.6919,direct,0.1000,28.8000,-85.9605
217.6,node[25],0,5899.0851,2833.0031,1.8950,13.1712,2.1143,-2.0495,21159668#2,-71.5051,3.1623,100.0000,default,16,rsu(195m),95,3397,0.5203,195,2.0209,6,10,-71.5051,-88.4948,direct,0.1000,28.8000,-85.9457
217.7,node[25],0,5898.4723,2834.1839,1.8950,13.3045,1.3326,-2.0495,21159668#2,-73.8571,4.5984,100.0000,default,16,rsu(194m),96,3432,0.6898,194,2.0246,6,10,-73.8571,-90.8468,direct,0.1000,28.8000,-85.9307
217.8,node[25],0,5897.8515,2835.3800,1.8950,13.4772,1.7271,-2.0495,21159668#2,-71.8040,5.3826,100.0000,default,16,rsu(193m),97,3468,0.7670,193,2.0151,7,12,-71.8040,-88.7937,direct,0.1000,28.4000,-85.9156
217.9,node[25],0,5897.2202,2836.5964,1.8950,13.7050,2.2783,-2.0495,21159668#2,-70.1875,5.7425,100.0000,default,16,rsu(193m),98,3503,0.7976,193,2.0186,7,12,-70.1875,-87.1772,direct,0.1000,28.4000,-85.9002
218,node[25],0,5896.5778,2837.8342,1.8950,13.9470,2.4194,-2.0495,21159668#2,-70.4370,8.0873,100.0000,default,16,rsu(192m),99,3539,0.9271,192,2.0221,8,14,-70.4370,-87.4267,direct,0.1000,28.4000,-85.8846
218.1,node[25],0,5895.9237,2839.0945,1.8950,14.2002,2.5324,-2.0495,21159668#2,-71.1289,6.8611,100.0000,default,16,rsu(191m),100,3575,0.8733,191,2.0125,7,12,-71.1289,-88.1186,direct,0.1000,28.4000,-85.8687
218.2,node[25],0,5895.2583,2840.3765,1.8950,14.4444,2.4421,-2.0495,21159668#2,-66.0349,8.7383,100.0000,default,16,rsu(190m),101,3611,0.9463,190,2.0158,8,14,-66.0349,-83.0246,direct,0.1000,28.8000,-85.8526
218.3,node[25],0,5894.5936,2841.6574,1.8950,14.4321,-0.1236,-2.0495,21159668#2,-71.0165,4.8483,100.0000,default,16,rsu(190m),102,3647,0.7159,190,2.0190,6,10,-71.0165,-88.0062,direct,0.1000,28.8000,-85.8365
218.4,node[25],0,5893.9315,2842.9330,1.8950,14.3732,-0.5890,-2.0495,21159668#2,-72.1234,5.7225,100.0000,default,16,rsu(189m),103,3683,0.7960,189,2.0222,7,12,-72.1234,-89.1131,direct,0.1000,28.8000,-85.8204
218.5,node[25],0,5893.2693,2844.2090,1.8950,14.3769,0.0370,-2.0495,21159668#2,-73.2437,3.7437,100.0000,default,16,rsu(188m),104,3719,0.5919,188,2.0124,6,10,-73.2437,-90.2334,direct,0.1000,28.8000,-85.8043
218.6,node[25],0,5892.6065,2845.4860,1.8950,14.3889,0.1203,-2.0495,21159668#2,-67.4812,8.6105,100.0000,default,16,rsu(188m),105,3755,0.9430,188,2.0155,8,14,-67.4812,-84.4709,direct,0.1000,28.8000,-85.7882
218.7,node[25],0,5891.9437,2846.7631,1.8950,14.3885,-0.0036,-2.0495,21159668#2,-72.1845,1.6127,100.0000,default,16,rsu(187m),106,3791,0.3332,187,2.0185,5,8,-72.1845,-89.1742,direct,0.1000,28.8000,-85.7722
