timestamp,vehicle_id,rsu_id,x,y,z,speed,acceleration,heading_rad,road_id,rxPower_dbm,sinr_db,txPower_mw,txPowerSource,neighborCount,nearestRSU,packetsSent,packetsReceived,pdr,distance_to_rsu_m,signal_age_ms,cqi,mcs,rsrp_dbm,rsrq_db,connection_type,cbr,throughput_kbps,interference_dbm
73.1,node[9],1,6516.2599,2722.0780,1.8950,11.0041,-2.5693,-2.0606,21154898#0,-81.9785,-3.6829,100.0000,default,14,rsu(557m),15,330,0.0342,557,3.5170,2,2,-81.9785,-98.9682,direct,0.0500,17.6000,-87.8731
73.2,node[9],1,6515.7623,2723.0114,1.8950,10.5757,-4.2835,-2.0606,21154898#0,-84.0124,-5.0000,100.0000,default,14,rsu(557m),16,352,0.0180,557,3.5184,2,2,-84.0124,-101.0021,direct,0.0500,17.6000,-87.8724
73.3,node[9],1,6515.2850,2723.9065,1.8950,10.1413,-4.3446,-2.0606,21154898#0,-75.2886,2.9136,100.0000,default,14,rsu(557m),17,374,0.4892,557,3.5199,5,8,-75.2886,-92.2783,direct,0.0500,17.6000,-87.8717
73.4,node[9],1,6514.8290,2724.7618,1.8950,9.6913,-4.5000,-2.0606,21154898#0,-74.5301,1.3930,100.0000,default,14,rsu(557m),18,396,0.3093,557,3.5213,5,8,-74.5301,-91.5198,direct,0.0500,17.6000,-87.8711
73.5,node[9],1,6514.3941,2725.5774,1.8950,9.2413,-4.5000,-2.0606,21154898#0,-80.3220,-1.1366,100.0000,default,14,rsu(557m),19,418,0.1122,557,3.5098,3,4,-80.3220,-97.3117,direct,0.0500,17.6000,-87.8705
73.6,node[9],1,6513.9804,2726.3533,1.8950,8.7913,-4.5000,-2.0606,21154898#0,-89.1473,-5.0000,100.0000,default,14,rsu(557m),20,440,0.0180,557,3.5113,2,2,-89.1473,-106.1370,direct,0.0500,17.6000,-87.8699
73.7,node[9],1,6513.5879,2727.0895,1.8950,8.3413,-4.5000,-2.0606,21154898#0,-90.0802,-5.0000,100.0000,default,14,rsu(557m),21,462,0.0180,557,3.5127,2,2,-90.0802,-107.0699,direct,0.0500,17.6000,-87.8693
73.8,node[9],1,6513.2166,2727.7860,1.8950,7.8913,-4.5000,-2.0606,21154898#0,-84.9941,-5.0000,100.0000,default,14,rsu(557m),22,484,0.0180,557,3.5142,2,2,-84.9941,-101.9838,direct,0.0500,17.6000,-87.8687
73.9,node[9],1,6512.8664,2728.4427,1.8950,7.4413,-4.5000,-2.0606,21154898#0,-82.9336,-5.0000,100.0000,default,14,rsu(557m),23,506,0.0180,557,3.5156,2,2,-82.9336,-99.9233,direct,0.0500,17.6000,-87.8681
74,node[9],1,6512.5374,2729.0597,1.8950,6.9913,-4.5000,-2.0606,21154898#0,-87.2701,-5.0000,100.0000,default,14,rsu(557m),24,528,0.0180,557,3.5171,2,2,-87.2701,-104.2598,direct,0.0500,17.6000,-87.8676
74.1,node[9],1,6512.2296,2729.6371,1.8950,6.5413,-4.5000,-2.0606,21154898#0,-81.2106,-2.8947,100.0000,default,14,rsu(557m),25,550,0.0499,557,3.5185,3,4,-81.2106,-98.2003,direct,0.0500,17.6000,-87.8670
74.2,node[9],1,6511.9430,2730.1747,1.8950,6.0913,-4.5000,-2.0606,21154898#0,-81.0400,-2.2039,100.0000,default,14,rsu(557m),26,572,0.0690,557,3.5200,3,4,-81.0400,-98.0297,direct,0.0500,17.6000,-87.8665
74.3,node[9],1,6511.6441,2730.7352,1.8950,6.3513,2.6000,-2.0606,21154898#0,-86.9594,-5.0000,100.0000,default,14,rsu(557m),27,594,0.0180,557,3.5215,2,2,-86.9594,-103.9491,direct,0.0500,17.6000,-87.8660
74.4,node[9],1,6511.3330,2731.3187,1.8950,6.6113,2.6000,-2.0606,21154898#0,-76.2703,2.5326,100.0000,default,14,rsu(557m),28,616,0.4418,557,3.5099,5,8,-76.2703,-93.2600,direct,0.0500,17.6000,-87.8655
74.5,node[9],1,6511.0097,2731.9251,1.8950,6.8713,2.6000,-2.0606,21154898#0,-79.5616,-0.2995,100.0000,default,14,rsu(557m),29,638,0.1611,557,3.5114,4,6,-79.5616,-96.5513,direct,0.0500,17.6000,-87.8649
74.6,node[9],1,6510.6741,2732.5545,1.8950,7.1313,2.6000,-2.0606,21154898#0,-83.2093,-5.0000,100.0000,default,14,rsu(557m),30,660,0.0180,557,3.5128,2,2,-83.2093,-100.1990,direct,0.0500,17.6000,-87.8644
74.7,node[9],1,6510.3263,2733.2069,1.8950,7.3913,2.6000,-2.0606,21154898#0,-86.5365,-5.0000,100.0000,default,14,rsu(557m),31,682,0.0180,557,3.5143,2,2,-86.5365,-103.5262,direct,0.0500,17.6000,-87.8638
74.8,node[9],1,6509.9688,2733.8816,1.8950,7.6362,2.4495,-2.0602,:227510512_1,-79.1712,-0.8708,100.0000,default,14,rsu(557m),32,704,0.1262,557,3.5157,4,6,-79.1712,-96.1609,direct,0.0500,17.6000,-87.8632
74.9,node[9],1,6509.6085,2734.5699,1.8950,7.7751,1.3893,-2.0590,:227510512_1,-79.6122,-3.1792,100.0000,default,14,rsu(557m),33,726,0.0435,557,3.5172,2,2,-79.6122,-96.6019,direct,0.0500,17.6000,-87.8626
75,node[9],1,6509.2379,2735.2780,1.8950,7.9969,2.2178,-2.0578,:227510512_1,-84.3596,-5.0000,100.0000,default,14,rsu(557m),34,748,0.0180,557,3.5186,2,2,-84.3596,-101.3493,direct,0.0500,17.6000,-87.8620
75.1,node[9],1,6508.8565,2736.0066,1.8950,8.2304,2.3346,-2.0566,:227510512_1,-79.8426,-0.9784,100.0000,default,14,rsu(557m),35,770,0.1203,557,3.5201,4,6,-79.8426,-96.8323,direct,0.0500,17.6000,-87.8614
75.2,node[9],1,6508.4690,2736.7470,1.8950,8.3623,1.3188,-2.0553,:227510512_1,-77.9343,-0.3833,100.0000,default,14,rsu(557m),36,792,0.1556,557,3.5215,4,6,-77.9343,-94.9240,direct,0.0500,17.6000,-87.8608
75.3,node[9],1,6508.0719,2737.5058,1.8950,8.5701,2.0785,-2.0540,:227510512_1,-76.6484,2.3903,100.0000,default,14,rsu(557m),37,814,0.4244,557,3.5100,5,8,-76.6484,-93.6381,direct,0.0500,17.6000,-87.8601
75.4,node[9],1,6507.6641,2738.2850,1.8950,8.8009,2.3076,-2.0530,:227510512_1,-77.5626,0.1416,100.0000,default,14,rsu(557m),38,836,0.1932,557,3.5114,4,6,-77.5626,-94.5523,direct,0.0500,17.6000,-87.8595
75.5,node[9],1,6507.2470,2739.0817,1.8950,8.9995,1.9861,-2.0530,:227510512_1,-84.7154,-5.0000,100.0000,default,14,rsu(557m),39,858,0.0180,557,3.5129,2,2,-84.7154,-101.7051,direct,0.0500,17.6000,-87.8589
75.6,node[9],1,6506.8192,2739.8990,1.8950,9.2314,2.3192,-2.0530,:227510512_1,-83.9206,-5.0000,100.0000,default,14,rsu(557m),40,880,0.0180,557,3.5143,2,2,-83.9206,-100.9103,direct,0.0500,17.6000,-87.8582
75.7,node[9],1,6506.3802,2740.7378,1.8950,9.4735,2.4208,-2.0530,:227510512_1,-83.8498,-5.0000,100.0000,default,14,rsu(557m),41,902,0.0180,557,3.5157,2,2,-83.8498,-100.8395,direct,0.0500,17.6000,-87.8575
75.8,node[9],1,6505.9340,2741.5903,1.8950,9.6292,1.5575,-2.0530,:227510512_1,-80.7977,-5.0000,100.0000,default,14,rsu(557m),42,924,0.0180,557,3.5172,2,2,-80.7977,-97.7874,direct,0.0500,17.6000,-87.8569
75.9,node[9],1,6505.4801,2742.4575,1.8950,9.7950,1.6572,-2.0530,:227510512_1,-80.6272,-3.6065,100.0000,default,14,rsu(557m),43,946,0.0355,557,3.5186,2,2,-80.6272,-97.6169,direct,0.0500,17.6000,-87.8562
76,node[9],1,6505.0177,2743.3410,1.8950,9.9788,1.8385,-2.0530,:227510512_1,-82.4942,-4.1088,100.0000,default,14,rsu(557m),44,968,0.0278,557,3.5200,2,2,-82.4942,-99.4839,direct,0.0500,17.6000,-87.8555
76.1,node[9],1,6504.5442,2744.2457,1.8950,10.2185,2.3965,-2.0530,:227510512_1,-86.5748,-5.0000,100.0000,default,14,rsu(557m),45,990,0.0180,557,3.5214,2,2,-86.5748,-103.5645,direct,0.0500,17.6000,-87.8548
76.2,node[9],1,6504.0634,2745.1644,1.8950,10.3763,1.5781,-2.0530,:227510512_1,-85.5217,-5.0000,100.0000,default,14,rsu(557m),46,1012,0.0180,557,3.5099,2,2,-85.5217,-102.5114,direct,0.0500,17.6000,-87.8541
76.3,node[9],1,6503.5715,2746.1042,1.8950,10.6148,2.3851,-2.0530,:227510512_1,-81.5673,-5.0000,100.0000,default,14,rsu(557m),47,1034,0.0180,557,3.5113,2,2,-81.5673,-98.5570,direct,0.0500,17.6000,-87.8534
76.4,node[9],1,6503.0765,2747.0613,1.8950,10.7780,1.6324,-2.0519,21154898#1,-83.3317,-4.0905,100.0000,default,14,rsu(557m),48,1056,0.0281,557,3.5127,2,2,-83.3317,-100.3214,direct,0.0500,17.6000,-87.8527
76.5,node[9],1,6502.5737,2748.0413,1.8950,11.0139,2.3588,-2.0501,21154898#1,-88.6955,-5.0000,100.0000,default,14,rsu(557m),49,1078,0.0180,557,3.5141,2,2,-88.6955,-105.6852,direct,0.0500,17.6000,-87.8519
76.6,node[9],1,6502.0634,2749.0357,1.8950,11.1752,1.6131,-2.0483,21154898#1,-83.8761,-4.6032,100.0000,default,14,rsu(557m),50,1100,0.0218,557,3.5155,2,2,-83.8761,-100.8658,direct,0.0500,17.6000,-87.8512
76.7,node[9],1,6501.5484,2750.0393,1.8950,11.2799,1.0465,-2.0465,21154898#1,-81.9403,-5.0000,100.0000,default,14,rsu(557m),51,1122,0.0180,557,3.5169,2,2,-81.9403,-98.9300,direct,0.0500,17.6000,-87.8505
76.8,node[9],1,6501.0316,2751.0463,1.8950,11.3170,0.3717,-2.0449,21154898#1,-78.4406,-3.9029,100.0000,default,14,rsu(557m),52,1144,0.0307,557,3.5183,2,2,-78.4406,-95.4303,direct,0.0500,17.6000,-87.8497
76.9,node[9],1,6500.5192,2752.0448,1.8950,11.2220,-0.9506,-2.0449,21154898#1,-82.0481,-3.5625,100.0000,default,14,rsu(557m),53,1166,0.0362,557,3.5197,2,2,-82.0481,-99.0378,direct,0.0500,17.6000,-87.8490
77,node[9],1,6500.0061,2753.0447,1.8950,11.2374,0.1547,-2.0449,21154898#1,-83.3944,-5.0000,100.0000,default,14,rsu(557m),54,1188,0.0180,557,3.5211,2,2,-83.3944,-100.3841,direct,0.0500,17.6000,-87.8483
77.1,node[9],1,6499.4900,2754.0505,1.8950,11.3043,0.6685,-2.0449,21154898#1,-82.0368,-5.0000,100.0000,default,14,rsu(556m),55,1210,0.0180,556,3.5095,2,2,-82.0368,-99.0265,direct,0.0500,17.6000,-87.8475
77.2,node[9],1,6498.9736,2755.0567,1.8950,11.3081,0.0379,-2.0449,21154898#1,-77.2565,-2.3670,100.0000,default,14,rsu(555m),56,1232,0.0640,555,3.5109,3,4,-77.2565,-94.2462,direct,0.0500,17.6000,-87.8468
77.3,node[9],1,6498.4618,2756.0542,1.8950,11.2110,-0.9711,-2.0449,21154898#1,-76.7746,-2.0696,100.0000,default,14,rsu(554m),57,1254,0.0735,554,3.5123,3,4,-76.7746,-93.7643,direct,0.0500,17.6000,-87.8461
77.4,node[9],1,6497.9490,2757.0535,1.8950,11.2309,0.1992,-2.0449,21154898#1,-81.1106,-1.9616,100.0000,default,14,rsu(554m),58,1276,0.0772,554,3.5136,3,4,-81.1106,-98.1003,direct,0.0500,17.6000,-87.8454
77.5,node[9],1,6497.4363,2758.0525,1.8950,11.2276,-0.0325,-2.0449,21154898#1,-77.1035,0.5016,100.0000,default,14,rsu(553m),59,1298,0.2228,553,3.5150,4,6,-77.1035,-94.0932,direct,0.0500,17.6000,-87.8447
77.6,node[9],1,6496.9201,2759.0583,1.8950,11.3044,0.7677,-2.0449,21154898#1,-81.8840,-3.6472,100.0000,default,14,rsu(552m),60,1320,0.0348,552,3.5164,2,2,-81.8840,-98.8737,direct,0.0500,17.6000,-87.8439
77.7,node[9],1,6496.4071,2760.0581,1.8950,11.2362,-0.6823,-2.0449,21154898#1,-72.0705,2.5879,100.0000,default,14,rsu(551m),61,1342,0.4487,551,3.5177,5,8,-72.0705,-89.0602,direct,0.0500,17.6000,-87.8432
77.8,node[9],1,6495.8915,2761.0629,1.8950,11.2921,0.5591,-2.0449,21154898#1,-79.4808,-3.6466,100.0000,default,14,rsu(550m),62,1364,0.0348,550,3.5191,2,2,-79.4808,-96.4705,direct,0.0500,17.6000,-87.8425
77.9,node[9],1,6495.3801,2762.0595,1.8950,11.2007,-0.9141,-2.0449,21154898#1,-78.1341,-4.3056,100.0000,default,14,rsu(549m),63,1386,0.0253,549,3.5205,2,2,-78.1341,-95.1238,direct,0.0500,17.6000,-87.8418
78,node[9],1,6494.8650,2763.0633,1.8950,11.2817,0.8102,-2.0449,21154898#1,-82.4500,-5.0000,100.0000,default,14,rsu(548m),64,1408,0.0180,548,3.5218,2,2,-82.4500,-99.4397,direct,0.0500,17.6000,-87.8411
78.1,node[9],1,6494.3526,2764.0616,1.8950,11.2202,-0.6148,-2.0449,21154898#1,-83.2908,-5.0000,100.0000,default,14,rsu(547m),65,1430,0.0180,547,3.5102,2,2,-83.2908,-100.2805,direct,0.0500,17.6000,-87.8404
78.2,node[9],1,6493.8370,2765.0664,1.8950,11.2921,0.7186,-2.0449,21154898#1,-80.5646,-5.0000,100.0000,default,14,rsu(546m),66,1452,0.0180,546,3.5115,2,2,-80.5646,-97.5543,direct,0.0500,17.6000,-87.8397
78.3,node[9],1,6493.3211,2766.0718,1.8950,11.2997,0.0765,-2.0449,21154898#1,-86.1131,-5.0000,100.0000,default,14,rsu(545m),67,1474,0.0180,545,3.5129,2,2,-86.1131,-103.1028,direct,0.0500,17.6000,-87.8390
78.4,node[9],1,6492.8092,2767.0694,1.8950,11.2114,-0.8828,-2.0449,21154898#1,-79.5027,-3.4279,100.0000,default,14,rsu(545m),68,1496,0.0386,545,3.5142,2,2,-79.5027,-96.4924,direct,0.0500,17.6000,-87.8384
78.5,node[9],1,6492.2938,2768.0738,1.8950,11.2882,0.7675,-2.0449,21154898#1,-79.9556,-3.4023,100.0000,default,14,rsu(544m),69,1518,0.0391,544,3.5155,2,2,-79.9556,-96.9453,direct,0.0500,17.6000,-87.8377
78.6,node[9],1,6491.7795,2769.0759,1.8950,11.2632,-0.2496,-2.0449,21154898#1,-81.2638,-2.6809,100.0000,default,14,rsu(543m),70,1540,0.0552,543,3.5169,3,4,-81.2638,-98.2535,direct,0.0500,17.6000,-87.8370
78.7,node[9],1,6491.2664,2770.0758,1.8950,11.2369,-0.2629,-2.0449,21154898#1,-82.7239,-5.0000,100.0000,default,14,rsu(542m),71,1562,0.0180,542,3.5182,2,2,-82.7239,-99.7136,direct,0.0500,17.6000,-87.8363
78.8,node[9],1,6490.7494,2771.0833,1.8950,11.3234,0.8643,-2.0449,21154898#1,-83.4198,-5.0000,100.0000,default,14,rsu(541m),72,1584,0.0180,541,3.5195,2,2,-83.4198,-100.4095,direct,0.0500,17.6000,-87.8356
78.9,node[9],1,6490.2327,2772.0902,1.8950,11.3167,-0.0663,-2.0449,21154898#1,-75.5358,-1.3888,100.0000,default,14,rsu(540m),73,1606,0.1003,540,3.5209,3,4,-75.5358,-92.5255,direct,0.0500,17.6000,-87.8349
79,node[9],1,6489.7162,2773.0968,1.8950,11.3120,-0.0476,-2.0449,21154898#1,-79.0993,-0.0741,100.0000,default,14,rsu(539m),74,1628,0.1770,539,3.5092,4,6,-79.0993,-96.0890,direct,0.0500,17.6000,-87.8342
79.1,node[9],1,6489.2024,2774.0979,1.8950,11.2521,-0.5989,-2.0449,21154898#1,-80.3124,-3.6018,100.0000,default,14,rsu(538m),75,1650,0.0355,538,3.5105,2,2,-80.3124,-97.3021,direct,0.0500,17.6000,-87.8335
79.2,node[9],1,6488.6906,2775.0952,1.8950,11.2080,-0.4412,-2.0449,21154898#1,-80.6579,-1.3279,100.0000,default,14,rsu(537m),76,1672,0.1030,537,3.5118,3,4,-80.6579,-97.6476,direct,0.0500,17.6000,-87.8328
79.3,node[9],1,6488.1741,2776.1018,1.8950,11.3124,1.0442,-2.0449,21154898#1,-79.4491,-2.0644,100.0000,default,14,rsu(537m),77,1694,0.0736,537,3.5131,3,4,-79.4491,-96.4388,direct,0.0500,17.6000,-87.8321
79.4,node[9],1,6487.6615,2777.1008,1.8950,11.2277,-0.8474,-2.0449,21154898#1,-83.2394,-3.8692,100.0000,default,14,rsu(536m),78,1716,0.0312,536,3.5144,2,2,-83.2394,-100.2291,direct,0.0500,17.6000,-87.8315
79.5,node[9],1,6487.1495,2778.0985,1.8950,11.2132,-0.1445,-2.0449,21154898#1,-80.2446,-1.0991,100.0000,default,14,rsu(535m),79,1738,0.1141,535,3.5157,3,4,-80.2446,-97.2343,direct,0.0500,17.6000,-87.8308
79.6,node[9],1,6486.6326,2779.1057,1.8950,11.3196,1.0644,-2.0449,21154898#1,-80.6468,-1.9689,100.0000,default,14,rsu(534m),80,1760,0.0770,534,3.5170,3,4,-80.6468,-97.6365,direct,0.0500,17.6000,-87.8301
79.7,node[9],1,6486.1167,2780.1110,1.8950,11.2981,-0.2152,-2.0449,21154898#1,-78.6997,-1.5893,100.0000,default,14,rsu(533m),81,1782,0.0916,533,3.5183,3,4,-78.6997,-95.6894,direct,0.0500,17.6000,-87.8293
79.8,node[9],1,6485.6016,2781.1149,1.8950,11.2827,-0.1545,-2.0449,21154898#1,-80.9956,-3.2500,100.0000,default,14,rsu(532m),82,1804,0.0421,532,3.5196,2,2,-80.9956,-97.9853,direct,0.0500,17.6000,-87.8286
79.9,node[9],1,6485.0899,2782.1120,1.8950,11.2061,-0.7653,-2.0449,21154898#1,-79.5486,-1.7022,100.0000,default,14,rsu(531m),83,1826,0.0870,531,3.5209,3,4,-79.5486,-96.5383,direct,0.0500,17.6000,-87.8279
80,node[9],1,6484.5768,2783.1119,1.8950,11.2381,0.3191,-2.0449,21154898#1,-81.7310,-5.0000,100.0000,default,14,rsu(530m),84,1848,0.0180,530,3.5091,2,2,-81.7310,-98.7207,direct,0.0500,17.6000,-87.8272
80.1,node[9],1,6484.0641,2784.1109,1.8950,11.2276,-0.1042,-2.0449,21154898#1,-77.6584,-0.3493,100.0000,default,14,rsu(530m),85,1870,0.1578,530,3.5104,4,6,-77.6584,-94.6481,direct,0.0500,17.6000,-87.8265
80.2,node[9],1,6483.5508,2785.1113,1.8950,11.2429,0.1524,-2.0449,21154898#1,-79.9682,-2.5224,100.0000,default,14,rsu(529m),86,1892,0.0595,529,3.5117,3,4,-79.9682,-96.9579,direct,0.0500,17.6000,-87.8256
80.3,node[9],1,6483.0360,2786.1144,1.8950,11.2737,0.3080,-2.0449,21154898#1,-77.7674,0.3938,100.0000,default,14,rsu(528m),87,1914,0.2136,528,3.5130,4,6,-77.7674,-94.7571,direct,0.0500,17.6000,-87.8248
80.4,node[9],1,6482.5206,2787.1188,1.8950,11.2881,0.1446,-2.0449,21154898#1,-79.2629,-5.0000,100.0000,default,14,rsu(527m),88,1936,0.0180,527,3.5142,2,2,-79.2629,-96.2526,direct,0.0500,17.6000,-87.8239
80.5,node[9],1,6482.0048,2788.1240,1.8950,11.2970,0.0887,-2.0449,21154898#1,-84.5172,-5.0000,100.0000,default,14,rsu(526m),89,1958,0.0180,526,3.5155,2,2,-84.5172,-101.5069,direct,0.0500,17.6000,-87.8230
80.6,node[9],1,6481.4879,2789.1311,1.8950,11.3190,0.2204,-2.0449,21154898#1,-78.1330,0.8171,100.0000,default,14,rsu(525m),90,1980,0.2513,525,3.5167,4,6,-78.1330,-95.1227,direct,0.0500,17.6000,-87.8221
80.7,node[9],1,6480.9728,2790.1349,1.8950,11.2818,-0.3725,-2.0449,21154898#1,-89.2688,-5.0000,100.0000,default,14,rsu(524m),91,2002,0.0180,524,3.5180,2,2,-89.2688,-106.2585,direct,0.0500,17.6000,-87.8212
80.8,node[9],1,6480.4575,2791.1391,1.8950,11.2854,0.0357,-2.0449,21154898#1,-76.2799,0.7325,100.0000,default,14,rsu(523m),92,2024,0.2435,523,3.5192,4,6,-76.2799,-93.2696,direct,0.0500,17.6000,-87.8203
80.9,node[9],1,6479.9436,2792.1406,1.8950,11.2561,-0.2928,-2.0449,21154898#1,-79.4211,-3.8126,100.0000,default,14,rsu(523m),93,2046,0.0321,523,3.5204,2,2,-79.4211,-96.4108,direct,0.0500,17.6000,-87.8194
81,node[9],1,6479.4321,2793.1373,1.8950,11.2011,-0.5499,-2.0449,21154898#1,-79.0535,-1.0187,100.0000,default,14,rsu(522m),94,2068,0.1182,522,3.5217,3,4,-79.0535,-96.0432,direct,0.0500,17.6000,-87.8185
81.1,node[9],1,6478.9165,2794.1421,1.8950,11.2927,0.9163,-2.0449,21154898#1,-80.8770,-1.7875,100.0000,default,14,rsu(521m),95,2090,0.0837,521,3.5099,3,4,-80.8770,-97.8667,direct,0.0500,17.6000,-87.8176
81.2,node[9],1,6478.4031,2795.1425,1.8950,11.2435,-0.4922,-2.0449,21154898#1,-81.6574,-5.0000,100.0000,default,14,rsu(520m),96,2112,0.0180,520,3.5218,2,2,-81.6574,-98.6471,direct,0.0500,17.6000,-87.8167
81.3,node[9],1,6477.8909,2796.1407,1.8950,11.2184,-0.2512,-2.0449,21154898#1,-83.0263,-4.2449,100.0000,default,14,rsu(519m),97,2134,0.0260,519,3.5207,2,2,-83.0263,-100.0160,direct,0.0500,17.6000,-87.8158
81.4,node[9],1,6477.3785,2797.1391,1.8950,11.2214,0.0299,-2.0449,21154898#1,-77.7382,-2.7717,100.0000,default,14,rsu(518m),98,2156,0.0529,518,3.5196,3,4,-77.7382,-94.7279,direct,0.0500,17.6000,-87.8149
81.5,node[9],1,6476.8667,2798.1365,1.8950,11.2096,-0.1172,-2.0449,21154898#1,-80.6482,-3.0744,100.0000,default,14,rsu(517m),99,2178,0.0458,517,3.5184,2,2,-80.6482,-97.6379,direct,0.0500,17.6000,-87.8140
81.6,node[9],1,6476.3498,2799.1438,1.8950,11.3207,1.1108,-2.0449,21154898#1,-80.2795,-3.4090,100.0000,default,14,rsu(516m),100,2200,0.0390,516,3.5173,2,2,-80.2795,-97.2692,direct,0.0500,17.6000,-87.8131
81.7,node[9],1,6475.8327,2800.1515,1.8950,11.3252,0.0451,-2.0449,21154898#1,-86.1633,-5.0000,100.0000,default,14,rsu(516m),101,2222,0.0180,516,3.5162,2,2,-86.1633,-103.1530,direct,0.0500,17.6000,-87.8122
81.8,node[9],1,6475.3166,2801.1572,1.8950,11.3024,-0.2280,-2.0449,21154898#1,-76.7922,0.4125,100.0000,default,14,rsu(515m),102,2244,0.2152,515,3.5150,4,6,-76.7922,-93.7819,direct,0.0500,17.6000,-87.8113
81.9,node[9],1,6474.8012,2802.1616,1.8950,11.2880,-0.1445,-2.0449,21154898#1,-80.8692,-3.6612,100.0000,default,14,rsu(514m),103,2266,0.0345,514,3.5138,2,2,-80.8692,-97.8589,direct,0.0500,17.6000,-87.8103
82,node[9],1,6474.2890,2803.1597,1.8950,11.2177,-0.7030,-2.0449,21154898#1,-83.0365,-4.9515,100.0000,default,14,rsu(513m),104,2288,0.0184,513,3.5127,2,2,-83.0365,-100.0262,direct,0.0500,17.6000,-87.8094
82.1,node[9],1,6473.7737,2804.1639,1.8950,11.2862,0.6852,-2.0449,21154898#1,-75.3710,2.9536,100.0000,default,14,rsu(512m),105,2310,0.4942,512,3.5115,5,8,-75.3710,-92.3607,direct,0.0500,17.6000,-87.8085
82.2,node[9],1,6473.2608,2805.1634,1.8950,11.2337,-0.5247,-2.0449,21154898#1,-83.7533,-5.0000,100.0000,default,14,rsu(511m),106,2332,0.0180,511,3.5103,2,2,-83.7533,-100.7430,direct,0.0500,17.6000,-87.8076
